role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	11	24824629	5.43233512244392869e-1	-2.19598986960729237e0	9.23184430797920470e1	4.17978441009564072e0	3.79020922258547330e2	3.79050844962936139e2	4.17977270455265870e0	3.79119889082355940e2	3.80355679627757013e2	-5.14948506328786173e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88247060505374808e0	2.57349293498141751e0
GROUP	11	24824630	5.43233512244392869e-1	-2.19598986818772834e0	9.23184430812116119e1	4.17978441004911527e0	3.79020922258547444e2	3.79050844962936253e2	4.17977270447913885e0	3.79119889082354973e2	3.80355679627754739e2	-5.14948508293716941e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88247060505374808e0	2.57349293498110621e0
RIGHT	11	24824631	5.43233512244392980e-1	-2.19598987016610492e0	9.23184430792412627e1	4.17978440996362099e0	3.79020922258547500e2	3.79050844962936310e2	4.17977270438492710e0	3.79119889082353836e2	3.80355679627751670e2	-5.14948511077034087e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88247060505374808e0	2.57349293498070653e0
LEFT	12	25092240	5.48430766712065365e-1	-2.09256661526468113e0	9.25487039218904783e1	3.86581011314523604e0	3.81696307467465374e2	3.81726441386475926e2	3.86580050426696786e0	3.81790906989647169e2	3.83020730208918451e2	-1.29816854921747201e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88133013666714799e0	2.59486034576308944e0
GROUP	12	25092241	5.48430766712065476e-1	-2.09256661582607739e0	9.25487039213210636e1	3.86581011293383181e0	3.81696307467465431e2	3.81726441386475983e2	3.86580050410015152e0	3.81790906989644782e2	3.83020730208912767e2	-1.29816855349617661e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88133013666714755e0	2.59486034576205382e0
GROUP	12	25092242	5.48430766712065476e-1	-2.09256661540412026e0	9.25487039217430407e1	3.86581011290472798e0	3.81696307467465545e2	3.81726441386476097e2	3.86580050401252828e0	3.81790906989643418e2	3.83020730208909868e2	-1.29816855569836029e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88133013666714710e0	2.59486034576150937e0
RIGHT	12	25092243	5.48430766712065587e-1	-2.09256661556939649e0	9.25487039215737468e1	3.86581011277646169e0	3.81696307467465715e2	3.81726441386476267e2	3.86580050389826058e0	3.81790906989641826e2	3.83020730208906116e2	-1.29816855837089679e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88133013666714666e0	2.59486034576079927e0
LEFT	13	25092653	5.48438508152558235e-1	-2.08530817383807898e0	9.21444509870491686e1	3.84380256364539985e0	3.81693387288536201e2	3.81723520977006331e2	3.84379291946418622e0	3.81787665288508435e2	3.83017061701131126e2	-1.15708656062753353e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88130284872294817e0	2.58422467787114085e0
GROUP	13	25092654	5.48438508152558346e-1	-2.08530817417979275e0	9.21444509867074402e1	3.84380256350143679e0	3.81693387288536258e2	3.81723520977006388e2	3.84379291931039946e0	3.81787665288506219e2	3.83017061701126011e2	-1.15708656441037809e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88130284872294862e0	2.58422467787019539e0
GROUP	13	25092655	5.48438508152558346e-1	-2.08530817570768923e0	9.21444509851795601e1	3.84380256336974124e0	3.81693387288536258e2	3.81723520977006388e2	3.84379291922916355e0	3.81787665288505195e2	3.83017061701123339e2	-1.15708656646244873e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88130284872294906e0	2.58422467786969623e0
RIGHT	13	25092656	5.48438508152558457e-1	-2.08530817500520360e0	9.21444509858740304e1	3.84380256337052462e0	3.81693387288536371e2	3.81723520977006501e2	3.84379291912406185e0	3.81787665288503888e2	3.83017061701119871e2	-1.15708656908033365e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88130284872294951e0	2.58422467786904964e0
LEFT	14	25093059	5.48446233501722724e-1	-2.08401658799220746e0	9.17342864711495878e1	3.83988688347850537e0	3.81690418096391568e2	3.81720551550451773e2	3.83987720472851857e0	3.81784623905861679e2	3.83013944254359444e2	-2.99652534849913118e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88127572340011806e0	2.57387923855253087e0
GROUP	14	25093060	5.48446233501722835e-1	-2.08401658718601901e0	9.17342864719477404e1	3.83988688329040162e0	3.81690418096391795e2	3.81720551550452001e2	3.83987720458329740e0	3.81784623905859632e2	3.83013944254354612e2	-2.99652539096338988e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88127572340011806e0	2.57387923855165868e0
GROUP	14	25093061	5.48446233501722835e-1	-2.08401658740612250e0	9.17342864717276285e1	3.83988688323908178e0	3.81690418096391966e2	3.81720551550452171e2	3.83987720450099124e0	3.81784623905858439e2	3.83013944254351941e2	-2.99652541504147751e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88127572340011806e0	2.57387923855116485e0
RIGHT	14	25093062	5.48446233501722946e-1	-2.08401658779021837e0	9.17342864713395159e1	3.83988688305459824e0	3.81690418096392136e2	3.81720551550452342e2	3.83987720440194247e0	3.81784623905857131e2	3.83013944254348701e2	-2.99652544460713754e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88127572340011762e0	2.57387923855057066e0
LEFT	15	25093464	5.48453992632455534e-1	-2.07299069773373335e0	9.13312560470558452e1	3.80646489320310177e0	3.81687438255765301e2	3.81717571474574925e2	3.80645517784848186e0	3.81781174016853186e2	3.83009843593298456e2	-9.24216156875352446e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88124858684360996e0	2.56482339844126450e0
GROUP	15	25093465	5.48453992632455645e-1	-2.07299069805457270e0	9.13312560467350067e1	3.80646489306241698e0	3.81687438255765414e2	3.81717571474575038e2	3.80645517770634534e0	3.81781174016851139e2	3.83009843593293567e2	-9.24216160849294254e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88124858684360996e0	2.56482339844040697e0
GROUP	15	25093466	5.48453992632455645e-1	-2.07299069717295836e0	9.13312560476166198e1	3.80646489291869550e0	3.81687438255765528e2	3.81717571474575152e2	3.80645517763299202e0	3.81781174016850116e2	3.83009843593291123e2	-9.24216162802834123e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88124858684361040e0	2.56482339843996510e0
RIGHT	15	25093467	5.48453992632455756e-1	-2.07299069684797654e0	9.13312560479375861e1	3.80646489280224376e0	3.81687438255765642e2	3.81717571474575266e2	3.80645517753999441e0	3.81781174016848865e2	3.83009843593288053e2	-9.24216165182255043e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88124858684361129e0	2.56482339843940466e0
LEFT	16	25238165	5.51590937200902687e-1	9.48467357952974197e1	-9.43939371498202284e-1	-4.20867566746369448e0	3.79387023740290147e2	3.79416975347427467e2	4.20866408214556564e0	3.79486445503373147e2	3.80722774394660689e2	-1.12718256114698467e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88336316886171140e0	2.61165189061268688e0
GROUP	16	25238166	5.51590937200902798e-1	9.48467357959975317e1	-9.43939370802069466e-1	-4.20867566731050147e0	3.79387023740290374e2	3.79416975347427694e2	4.20866408202132281e0	3.79486445503371556e2	3.80722774394656767e2	-1.12718256405460094e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88336316886171273e0	2.61165189061209935e0
GROUP	16	25238167	5.51590937200902798e-1	9.48467357971932614e1	-9.43939369606360046e-1	-4.20867566727793019e0	3.79387023740290431e2	3.79416975347427751e2	4.20866408195494124e0	3.79486445503370703e2	3.80722774394654834e2	-1.12718256552429221e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88336316886171229e0	2.61165189061178582e0
GROUP	16	25238168	5.51590937200902798e-1	9.48467357959356718e1	-9.43939370863941085e-1	-4.20867566707767082e0	3.79387023740290431e2	3.79416975347427751e2	4.20866408187079344e0	3.79486445503369680e2	3.80722774394652333e2	-1.12718256731994581e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88336316886171140e0	2.61165189061138880e0
RIGHT	16	25238169	5.51590937200902909e-1	9.48467357962154551e1	-9.43939370592118188e-1	-4.20867566703282137e0	3.79387023740290488e2	3.79416975347427808e2	4.20866408170249695e0	3.79486445503367349e2	3.80722774394646876e2	-1.12718257128860671e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88336316886171229e0	2.61165189061059388e0
LEFT	17	25506357	5.56795896457760175e-1	9.20142313605842759e1	-9.31733010555734764e-1	-3.79768796485376470e0	3.82054452386146011e2	3.82084614579755396e2	3.79767819667338591e0	3.82148090061853850e2	3.83376588278223437e2	-3.19194908100558697e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88199499965694450e0	2.56009755897282076e0
GROUP	17	25506358	5.56795896457760287e-1	9.20142313610005829e1	-9.31733010135434525e-1	-3.79768796471159931e0	3.82054452386146181e2	3.82084614579755566e2	3.79767819653432337e0	3.82148090061851917e2	3.83376588278219003e2	-3.19194911972908602e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88199499965694450e0	2.56009755897198765e0
GROUP	17	25506359	5.56795896457760287e-1	9.20142313603793127e1	-9.31733010756654489e-1	-3.79768796458722591e0	3.82054452386146238e2	3.82084614579755623e2	3.79767819645537186e0	3.82148090061850837e2	3.83376588278216389e2	-3.19194914306386200e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88199499965694450e0	2.56009755897151470e0
RIGHT	17	25506360	5.56795896457760398e-1	9.20142313612104630e1	-9.31733009917452226e-1	-3.79768796453134883e0	3.82054452386146295e2	3.82084614579755680e2	3.79767819636044823e0	3.82148090061849473e2	3.83376588278213092e2	-3.19194917311623861e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88199499965694450e0	2.56009755897094538e0
LEFT	18	26061970	5.68236036691927571e-1	9.37068168260625072e1	-9.41715016019327944e-1	-4.13276584050259999e0	3.80112446888871489e2	3.80142455766257399e2	4.13275410714956148e0	3.80210834333698699e2	3.81445745051576068e2	-8.47207132630430179e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88461419185577750e0	2.57594970010882207e0
GROUP	18	26061971	5.68236036691927682e-1	9.37068168261995709e1	-9.41715015886278817e-1	-4.13276584036441363e0	3.80112446888871659e2	3.80142455766257569e2	4.13275410699328827e0	3.80210834333696369e2	3.81445745051570839e2	-8.47207136931497636e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88461419185577750e0	2.57594970010810975e0
GROUP	18	26061972	5.68236036691927682e-1	9.37068168267007309e1	-9.41715015385114373e-1	-4.13276584020132987e0	3.80112446888871773e2	3.80142455766257683e2	4.13275410691086176e0	3.80210834333695175e2	3.81445745051568167e2	-8.47207139079157636e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88461419185577705e0	2.57594970010773450e0
RIGHT	18	26061973	5.68236036691927793e-1	9.37068168261207290e1	-9.41715015973124681e-1	-4.13276584006484882e0	3.80112446888871887e2	3.80142455766257797e2	4.13275410680398636e0	3.80210834333693583e2	3.81445745051564700e2	-8.47207141841478275e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88461419185577617e0	2.57594970010724778e0
LEFT	19	26063153	5.68259276877527197e-1	9.49352890427169172e1	-9.43720825236818994e-1	-4.20119804754574488e0	3.80104480435060054e2	3.80134488683515428e2	4.20118644488291171e0	3.80203857136994202e2	3.81440046859345330e2	-9.37138823438624624e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88471254255900567e0	2.60192257713528985e0
GROUP	19	26063154	5.68259276877527308e-1	9.49352890425688116e1	-9.43720825392888374e-1	-4.20119804732848934e0	3.80104480435060225e2	3.80134488683515599e2	4.20118644474338510e0	3.80203857136992269e2	3.81440046859340953e2	-9.37138826779679677e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88471254255900611e0	2.60192257713464459e0
GROUP	19	26063155	5.68259276877527308e-1	9.49352890423689644e1	-9.43720825592717860e-1	-4.20119804725436552e0	3.80104480435060282e2	3.80134488683515656e2	4.20118644467158653e0	3.80203857136991303e2	3.81440046859338736e2	-9.37138828427542296e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88471254255900522e0	2.60192257713431285e0
RIGHT	19	26063156	5.68259276877527419e-1	9.49352890422478453e1	-9.43720825717833556e-1	-4.20119804712908262e0	3.80104480435060339e2	3.80134488683515713e2	4.20118644458052426e0	3.80203857136989996e2	3.81440046859335894e2	-9.37138830657957923e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88471254255900522e0	2.60192257713389230e0
LEFT	20	26329264	5.73425537437441735e-1	9.39832841109700610e1	-9.35502776922760848e-1	-3.92313376610263731e0	3.82756896492520866e2	3.82787114142243922e2	3.92312414448956215e0	3.82852447962980079e2	3.84083377421420266e2	-1.23942679061198013e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88339711492644613e0	2.60896465589327953e0
GROUP	20	26329265	5.73425537437441846e-1	9.39832841106535000e1	-9.35502777235337146e-1	-3.92313376596194985e0	3.82756896492521093e2	3.82787114142244150e2	3.92312414433360024e0	3.82852447962977806e2	3.84083377421415207e2	-1.23942679434406404e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88339711492644568e0	2.60896465589232207e0
GROUP	20	26329266	5.73425537437441846e-1	9.39832841098725140e1	-9.35502778016293224e-1	-3.92313376584957041e0	3.82756896492521207e2	3.82787114142244263e2	3.92312414426820677e0	3.82852447962976953e2	3.84083377421412990e2	-1.23942679611540679e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88339711492644524e0	2.60896465589192106e0
