 time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
 2.10800000000000008e-08  7.07214379616332247e-04 -6.41431622013320765e-04 -6.39779511177373042e-06  8.68772923801735719e-30  4.57248907350948710e-20  7.75356316730534799e-12  3.34212594852469884e-16  7.46282357662885137e-11  6.68317286337525455e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61939629165443975e-288  2.25314205103758852e-01 
 2.12400000000000003e-08  7.12334215153510256e-04 -6.46548188765333704e-04 -6.39779359660813327e-06  9.00340022816475828e-30  4.73863169993442334e-20  7.93749559127918580e-12  3.44478822036703660e-16  7.69273263571128250e-11  6.88775466008216690e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61939558656451624e-288  2.26957976309266118e-01 
 2.15599999999999992e-08  7.22573928772676723e-04 -6.56781279724535038e-04 -6.39779128628909649e-06  9.66366029328612677e-30  5.08613699743274873e-20  8.31418140599349709e-12  3.65740504102366970e-16  8.16898090309011710e-11  7.31137145769431936e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61939417638499077e-288  2.30242598191043618e-01 
 2.22000000000000003e-08  7.43053521735720628e-04 -6.77247295918165584e-04 -6.39778869006377843e-06  1.11066914845438008e-29  5.84562709823898533e-20  9.10352589807290115e-12  4.11298203682208721e-16  9.18981389882883300e-11  8.21866221564041432e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61939135602722890e-288  2.36800177124003502e-01 
 2.34799999999999992e-08  7.84013350047840286e-04 -7.18178685919144163e-04 -6.39778770666291768e-06  1.45413778354137360e-29  7.65335675693505116e-20  1.08316127966631713e-11  5.15503191014952496e-16  1.15265544733147773e-10  1.02920719929739329e-12  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61938571531687895e-288  2.49868813590458122e-01 
 2.60399999999999969e-08  8.65935511359258617e-04 -8.00038961232854367e-04 -6.39779089505734463e-06  2.41394425953645655e-29  1.27049697894479271e-19  1.49293359312836395e-11  7.84379796020010438e-16  1.75657518866341791e-10  1.56320837692479580e-12  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61937443391685374e-288  2.75821098451886959e-01 
 3.11599999999999958e-08  1.02978971334200540e-03 -9.63749632495556653e-04 -6.39779949400398618e-06  5.96914377171384935e-29  3.14165461728841387e-19  2.60409525760833379e-11  1.63657437930493691e-15  3.67749634535409691e-10  3.24897839699190524e-12  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61935187119951380e-288  3.26994403323938310e-01 
 3.57927599791974841e-08  1.17806215597628583e-03 -1.11186965769913097e-03 -6.39780708601694198e-06  1.19378222918981497e-28  6.28306436535070287e-19  3.98954223969712328e-11  2.87277058269099608e-15  6.47472550293445760e-10  5.68395131620350346e-12  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61933145573714519e-288  3.72468690816026515e-01 
 4.01617757002889529e-08  1.31790313928512363e-03 -1.25154744017608849e-03 -6.39781433205924982e-06  2.12137252375447865e-28  1.11651185481975761e-18  5.67816067413223343e-11  4.57595136055073248e-15  1.03425211939919510e-09  9.02557674504020176e-12  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61931220261520272e-288  4.14644954585478454e-01 
 4.48917808229902730e-08  1.46930901088350658e-03 -1.40275553896031377e-03 -6.39782215095755641e-06  3.70236436399813350e-28  1.94861282352714896e-18  7.97909190735859975e-11  7.17101269165734002e-15  1.62577975198351114e-09  1.40965336092898352e-11  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61929135879688763e-288  4.59543317054268263e-01 
 4.94714610391099181e-08  1.61591336808628613e-03 -1.54914773827078875e-03 -6.39782974281351974e-06  6.01510883549256111e-28  3.16584675612391145e-18  1.07264314232938799e-10  1.05993686467249954e-14  2.41019979716589574e-09  2.07689171809240502e-11  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61927117750834299e-288  5.02271606902241596e-01 
 5.42084315599068767e-08  1.76756345496477461e-03 -1.70055725061225914e-03 -6.39783760258624823e-06  9.49818897880671804e-28  4.99904683190072328e-18  1.41611838399078279e-10  1.52994232399481543e-14  3.48969646569025981e-09  2.98795599102598110e-11  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61925030318103577e-288  5.45711528946636437e-01 
 5.47261520484742384e-08  1.78413848317302936e-03 -1.71710469236265148e-03 -6.39783846297786729e-06  9.95647376547203508e-28  5.24024935124408672e-18  1.45749570603286070e-10  1.58914196668009014e-14  3.62592183633337237e-09  3.10248104737533148e-11  0.00000000000000000e+00  1.40779337255100529e-19  3.05508282994262666e-39 -4.61924802175669920e-288  5.50413078509786713e-01 
 5.49427079706894479e-08  1.79107164502744225e-03 -1.72402624011760487e-03 -6.39783882293645800e-06  1.01533484261769663e-27  5.34386759374005421e-18  1.47503787949872051e-10  1.61440464898822987e-14  3.68407144528691360e-09  3.15133803914121424e-11  0.00000000000000000e+00  1.40779337255100529e-19 -1.21630711880119760e-36 -4.61924706746613370e-288  5.52377004083759671e-01 
 5.49752058054449167e-08  1.79211208372377141e-03 -1.72506493210892423e-03 -6.39783887690110326e-06  1.01831603813776761e-27  5.35955809648025102e-18  1.47768237251457718e-10  1.61822142913916429e-14  3.69285784047500423e-09  3.15871880373854130e-11  0.00000000000000000e+00  1.40779337255100529e-19  4.71012673488400591e+00 -4.61924692425890504e-288  5.52671588013371018e-01 
 5.49838433867043067e-08  1.79238862142453185e-03 -1.72534100538666727e-03 -6.39783889128803240e-06  1.01910959046168610e-27  5.36373468765956265e-18  1.47838577851316169e-10  1.61923703824696561e-14  3.69519581243550838e-09  3.16068268384534213e-11  0.00000000000000000e+00  1.40779337255100529e-19  5.18087357503700030e+00 -4.61924688619593793e-288  5.52749879346345452e-01 
