 time                     v(gate)                 
 1.00725000000000344e-05  0.00000000000000000e+00 
 1.00735000000000349e-05  0.00000000000000000e+00 
 1.00745000000000354e-05  0.00000000000000000e+00 
 1.00755000000000359e-05  0.00000000000000000e+00 
 1.00765000000000364e-05  0.00000000000000000e+00 
 1.00775000000000369e-05  0.00000000000000000e+00 
 1.00785000000000374e-05  0.00000000000000000e+00 
 1.00795000000000379e-05  0.00000000000000000e+00 
 1.00805000000000384e-05  0.00000000000000000e+00 
 1.00815000000000389e-05  0.00000000000000000e+00 
 1.00825000000000394e-05  0.00000000000000000e+00 
 1.00835000000000399e-05  0.00000000000000000e+00 
 1.00845000000000404e-05  0.00000000000000000e+00 
 1.00855000000000409e-05  0.00000000000000000e+00 
 1.00865000000000414e-05  0.00000000000000000e+00 
 1.00875000000000419e-05  0.00000000000000000e+00 
 1.00885000000000424e-05  0.00000000000000000e+00 
 1.00895000000000429e-05  0.00000000000000000e+00 
 1.00905000000000434e-05  0.00000000000000000e+00 
 1.00915000000000439e-05  0.00000000000000000e+00 
 1.00925000000000444e-05  0.00000000000000000e+00 
 1.00935000000000449e-05  0.00000000000000000e+00 
 1.00945000000000454e-05  0.00000000000000000e+00 
 1.00955000000000459e-05  0.00000000000000000e+00 
 1.00965000000000464e-05  0.00000000000000000e+00 
 1.00975000000000469e-05  0.00000000000000000e+00 
 1.00985000000000474e-05  0.00000000000000000e+00 
 1.00995000000000479e-05  0.00000000000000000e+00 
 1.01005000000000484e-05  0.00000000000000000e+00 
 1.01015000000000489e-05  0.00000000000000000e+00 
 1.01025000000000494e-05  0.00000000000000000e+00 
 1.01035000000000499e-05  0.00000000000000000e+00 
 1.01045000000000504e-05  0.00000000000000000e+00 
 1.01055000000000509e-05  0.00000000000000000e+00 
 1.01065000000000514e-05  0.00000000000000000e+00 
 1.01075000000000519e-05  0.00000000000000000e+00 
 1.01085000000000524e-05  0.00000000000000000e+00 
 1.01095000000000529e-05  0.00000000000000000e+00 
 1.01105000000000534e-05  0.00000000000000000e+00 
 1.01115000000000539e-05  0.00000000000000000e+00 
 1.01125000000000544e-05  0.00000000000000000e+00 
 1.01135000000000549e-05  0.00000000000000000e+00 
 1.01145000000000554e-05  0.00000000000000000e+00 
 1.01155000000000559e-05  0.00000000000000000e+00 
 1.01165000000000564e-05  0.00000000000000000e+00 
 1.01175000000000569e-05  0.00000000000000000e+00 
 1.01185000000000574e-05  0.00000000000000000e+00 
 1.01195000000000579e-05  0.00000000000000000e+00 
 1.01205000000000584e-05  0.00000000000000000e+00 
 1.01215000000000589e-05  0.00000000000000000e+00 
 1.01225000000000594e-05  0.00000000000000000e+00 
 1.01235000000000599e-05  0.00000000000000000e+00 
 1.01245000000000604e-05  0.00000000000000000e+00 
 1.01255000000000609e-05  0.00000000000000000e+00 
 1.01265000000000614e-05  0.00000000000000000e+00 
 1.01275000000000619e-05  0.00000000000000000e+00 
 1.01285000000000624e-05  0.00000000000000000e+00 
 1.01295000000000629e-05  0.00000000000000000e+00 
 1.01305000000000634e-05  0.00000000000000000e+00 
 1.01315000000000638e-05  0.00000000000000000e+00 
 1.01325000000000643e-05  0.00000000000000000e+00 
 1.01335000000000648e-05  0.00000000000000000e+00 
 1.01345000000000653e-05  0.00000000000000000e+00 
 1.01355000000000658e-05  0.00000000000000000e+00 
 1.01365000000000663e-05  0.00000000000000000e+00 
 1.01375000000000668e-05  0.00000000000000000e+00 
 1.01385000000000673e-05  0.00000000000000000e+00 
 1.01395000000000678e-05  0.00000000000000000e+00 
 1.01405000000000683e-05  0.00000000000000000e+00 
 1.01415000000000688e-05  0.00000000000000000e+00 
 1.01425000000000693e-05  0.00000000000000000e+00 
 1.01435000000000698e-05  0.00000000000000000e+00 
 1.01445000000000703e-05  0.00000000000000000e+00 
 1.01455000000000708e-05  0.00000000000000000e+00 
 1.01465000000000713e-05  0.00000000000000000e+00 
 1.01475000000000718e-05  0.00000000000000000e+00 
 1.01485000000000723e-05  0.00000000000000000e+00 
 1.01495000000000728e-05  0.00000000000000000e+00 
 1.01505000000000733e-05  0.00000000000000000e+00 
 1.01515000000000738e-05  0.00000000000000000e+00 
 1.01525000000000743e-05  0.00000000000000000e+00 
 1.01535000000000748e-05  0.00000000000000000e+00 
 1.01545000000000753e-05  0.00000000000000000e+00 
 1.01555000000000758e-05  0.00000000000000000e+00 
 1.01565000000000763e-05  0.00000000000000000e+00 
 1.01575000000000768e-05  0.00000000000000000e+00 
 1.01585000000000773e-05  0.00000000000000000e+00 
 1.01595000000000778e-05  0.00000000000000000e+00 
 1.01605000000000783e-05  0.00000000000000000e+00 
 1.01615000000000788e-05  0.00000000000000000e+00 
 1.01625000000000793e-05  0.00000000000000000e+00 
 1.01635000000000798e-05  0.00000000000000000e+00 
 1.01645000000000803e-05  0.00000000000000000e+00 
 1.01655000000000808e-05  0.00000000000000000e+00 
 1.01665000000000813e-05  0.00000000000000000e+00 
 1.01675000000000818e-05  0.00000000000000000e+00 
 1.01685000000000823e-05  0.00000000000000000e+00 
 1.01695000000000828e-05  0.00000000000000000e+00 
 1.01705000000000833e-05  0.00000000000000000e+00 
 1.01715000000000838e-05  0.00000000000000000e+00 
 1.01725000000000843e-05  0.00000000000000000e+00 
 1.01735000000000848e-05  0.00000000000000000e+00 
 1.01745000000000853e-05  0.00000000000000000e+00 
 1.01755000000000858e-05  0.00000000000000000e+00 
 1.01765000000000863e-05  0.00000000000000000e+00 
 1.01775000000000868e-05  0.00000000000000000e+00 
 1.01785000000000873e-05  0.00000000000000000e+00 
 1.01795000000000878e-05  0.00000000000000000e+00 
 1.01805000000000883e-05  0.00000000000000000e+00 
 1.01815000000000888e-05  0.00000000000000000e+00 
 1.01825000000000893e-05  0.00000000000000000e+00 
 1.01835000000000898e-05  0.00000000000000000e+00 
 1.01845000000000903e-05  0.00000000000000000e+00 
 1.01855000000000908e-05  0.00000000000000000e+00 
 1.01865000000000913e-05  0.00000000000000000e+00 
 1.01875000000000918e-05  0.00000000000000000e+00 
 1.01885000000000923e-05  0.00000000000000000e+00 
 1.01895000000000928e-05  0.00000000000000000e+00 
 1.01905000000000933e-05  0.00000000000000000e+00 
 1.01915000000000938e-05  0.00000000000000000e+00 
 1.01925000000000943e-05  0.00000000000000000e+00 
 1.01935000000000948e-05  0.00000000000000000e+00 
 1.01945000000000953e-05  0.00000000000000000e+00 
 1.01955000000000958e-05  0.00000000000000000e+00 
 1.01965000000000963e-05  0.00000000000000000e+00 
 1.01975000000000968e-05  0.00000000000000000e+00 
