HEADER  time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
FIRST_NONINCREASING previous_line=9736224 previous_row=9736223 previous_time_text=2.56990362212805523e-01 previous_time_f64=2.56990362212805523168e-1 previous_bits=0x3fd07287b445d61f current_line=9736225 current_row=9736224 current_time_text=2.56990362212805523e-01 current_time_f64=2.56990362212805523168e-1 current_bits=0x3fd07287b445d61f delta_f64=0.00000000000000000000e0 ulp_current=5.55111512312578270212e-17 ulp_previous=5.55111512312578270212e-17
BEFORE32
line=9736216 row=9736215 time_text=2.56990362212803358e-01 time_f64=2.56990362212803358233e-1 bits=0x3fd07287b445d5f8 dt_from_prev=4.99600361081320443191e-16 raw= 2.56990362212803358e-01  8.12836541330929379e+01 -1.01244675098757853e+00 -6.72488945140404848e+00  3.19547249253586244e+02  3.19572476668000945e+02  6.72488120214517249e+00  3.19678186426933394e+02  3.20956648226661457e+02 -7.71562538431964572e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864015463e+00  3.12790255645246340e+00 
line=9736217 row=9736216 time_text=2.56990362212804357e-01 time_f64=2.56990362212804357434e-1 bits=0x3fd07287b445d60a dt_from_prev=9.99200722162640886381e-16 raw= 2.56990362212804357e-01  8.12836541331840863e+01 -1.01244675083948721e+00 -6.72488944817985068e+00  3.19547249253588632e+02  3.19572476668003333e+02  6.72488120076948803e+00  3.19678186426916625e+02  3.20956648226623315e+02 -7.71562567889262582e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864016218e+00  3.12790255644269966e+00 
line=9736218 row=9736217 time_text=2.56990362212804579e-01 time_f64=2.56990362212804579478e-1 bits=0x3fd07287b445d60e dt_from_prev=2.22044604925031308085e-16 raw= 2.56990362212804579e-01  8.12836541333392262e+01 -1.01244675067380285e+00 -6.72488944924180920e+00  3.19547249253589143e+02  3.19572476668003844e+02  6.72488120046064708e+00  3.19678186426912930e+02  3.20956648226614845e+02 -7.71562574383417263e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864016440e+00  3.12790255644050763e+00 
line=9736219 row=9736218 time_text=2.56990362212805024e-01 time_f64=2.56990362212805023567e-1 bits=0x3fd07287b445d616 dt_from_prev=4.44089209850062616169e-16 raw= 2.56990362212805024e-01  8.12836541332438429e+01 -1.01244675074387658e+00 -6.72488944835480051e+00  3.19547249253590337e+02  3.19572476668005038e+02  6.72488119984296606e+00  3.19678186426905597e+02  3.20956648226598020e+02 -7.71562587482105521e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864016929e+00  3.12790255643612314e+00 
line=9736220 row=9736219 time_text=2.56990362212805135e-01 time_f64=2.56990362212805134590e-1 bits=0x3fd07287b445d618 dt_from_prev=1.11022302462515654042e-16 raw= 2.56990362212805135e-01  8.12836541336932612e+01 -1.01244675028813447e+00 -6.72488944063470040e+00  3.19547249253590678e+02  3.19572476668005379e+02  6.72488119970429654e+00  3.19678186426903835e+02  3.20956648226594211e+02 -7.71562590341372469e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017062e+00  3.12790255643513859e+00 
line=9736221 row=9736220 time_text=2.56990362212805357e-01 time_f64=2.56990362212805356634e-1 bits=0x3fd07287b445d61c dt_from_prev=2.22044604925031308085e-16 raw= 2.56990362212805357e-01  8.12836541329737230e+01 -1.01244675099501080e+00 -6.72488944906724750e+00  3.19547249253591303e+02  3.19572476668006004e+02  6.72488119942695750e+00  3.19678186426900368e+02  3.20956648226586537e+02 -7.71562596106852488e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017373e+00  3.12790255643317039e+00 
line=9736222 row=9736221 time_text=2.56990362212805412e-01 time_f64=2.56990362212805412145e-1 bits=0x3fd07287b445d61d dt_from_prev=5.55111512312578270212e-17 raw= 2.56990362212805412e-01  8.12836541342863654e+01 -1.01244674968026516e+00 -6.72488942272457368e+00  3.19547249253591360e+02  3.19572476668006061e+02  6.72488119934768669e+00  3.19678186426899401e+02  3.20956648226584264e+02 -7.71562597881051935e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017417e+00  3.12790255643260817e+00 
line=9736223 row=9736222 time_text=2.56990362212805468e-01 time_f64=2.56990362212805467657e-1 bits=0x3fd07287b445d61e dt_from_prev=5.55111512312578270212e-17 raw= 2.56990362212805468e-01  8.12836541328550908e+01 -1.01244675110731919e+00 -6.72488955561348956e+00  3.19547249253591303e+02  3.19572476668006004e+02  6.72488119928993733e+00  3.19678186426898719e+02  3.20956648226582558e+02 -7.71562599225212585e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017462e+00  3.12790255643219961e+00 
line=9736224 row=9736223 time_text=2.56990362212805523e-01 time_f64=2.56990362212805523168e-1 bits=0x3fd07287b445d61f dt_from_prev=5.55111512312578270212e-17 raw= 2.56990362212805523e-01  8.12836541316515451e+01 -1.01244675230664427e+00 -6.72488955522253473e+00  3.19547249253591190e+02  3.19572476668005891e+02  6.72488119922479655e+00  3.19678186426897923e+02  3.20956648226580683e+02 -7.71562600717808135e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017506e+00  3.12790255643173865e+00 
line=9736225 row=9736224 time_text=2.56990362212805523e-01 time_f64=2.56990362212805523168e-1 bits=0x3fd07287b445d61f dt_from_prev=0.00000000000000000000e0 raw= 2.56990362212805523e-01  8.12836541315309091e+01 -1.01244675242728022e+00 -6.72488935918904307e+00  3.19547249253591303e+02  3.19572476668006004e+02  6.72488119919244909e+00  3.19678186426897469e+02  3.20956648226579773e+02 -7.71562601486892875e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864017462e+00  3.12790255643150994e+00 
