wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
1850.779996	5.85336196210455073e-1	90.051722	2.960286712754e-4	27215629	true	46	0
1860.827045	5.88178799636933980e-1	90.489046	2.829291691403e-4	27362908	true	46	0
1870.861296	5.91030230908912824e-1	90.927728	2.841698348571e-4	27506858	true	46	0
1880.900002	5.93987934697078779e-1	91.382759	2.946299668898e-4	27647733	true	46	0
1890.993758	5.96841724157162634e-1	91.821804	2.827282205088e-4	27795560	true	46	0
1901.075428	5.99696378084356607e-1	92.260981	2.831528737703e-4	27937973	true	52	0
1911.141345	6.02627422534153356e-1	92.711911	2.911850453499e-4	28079581	true	54	0
1921.178033	6.05474193979183228e-1	93.149876	2.836365281721e-4	28226852	true	54	0
1931.251504	6.08344034460426175e-1	93.591390	2.848909425182e-4	28368574	true	55	0
1941.316285	6.11268412310157938e-1	94.041294	2.905555371480e-4	28511525	true	55	0
1951.384290	6.14137344872364488e-1	94.482668	2.849554074547e-4	28659860	true	55	0
1961.447826	6.17069706056146972e-1	94.933801	2.913847784972e-4	28801761	true	59	0
1971.500107	6.19927804152762274e-1	95.373508	2.843233222958e-4	28944204	true	59	0
1981.571614	6.22762650437565957e-1	95.809639	2.814719294470e-4	29090875	true	59	0
1991.627372	6.25721304801894362e-1	96.264816	2.942248948222e-4	29231368	true	59	0
2001.666074	6.28566174625900143e-1	96.702488	2.833901879832e-4	29375610	true	60	0
2011.739548	6.31367938360556491e-1	97.133529	2.781328330267e-4	29520842	true	60	0
2021.812929	6.34349805079705953e-1	97.592278	2.960144818883e-4	29660813	true	62	0
2031.849276	6.37157302168788076e-1	98.024200	2.797329541965e-4	29805053	true	65	0
2041.916306	6.39981052397174843e-1	98.458623	2.804948727192e-4	29951212	true	65	0
2051.985050	6.42986625014307034e-1	98.921019	2.985052100347e-4	30091702	true	67	0
2062.048986	6.45793977502921668e-1	99.352920	2.789517418610e-4	30236688	true	71	0
2072.126899	6.48602596517995011e-1	99.785015	2.786905652345e-4	30381963	true	71	0
2076.893808	6.50000000000000022e-1	100.000000	2.931466714866e-4	30447163	true	71	0
