time_s v_ac_v i_ac_a v_load_v i_load_a v_b_v i_l_a v_d_v v_ds_v v_gs_v armed on
6.37344088105234685e-6 4.07756512830393159e-1 6.66390571246733288e-6 2.43200763773427974e-20 1.28000401986014716e-22 1.28000402010334804e-10 7.22898542803264425e-7 1.74521262747438696e-9 3.56862838839161001e-3 1.69535731983591011e-6 0.00000000000000000e0 0.00000000000000000e0
6.52394835465948056e-6 4.17385578420322589e-1 6.69020033183809204e-6 2.57282691243740839e-20 1.35411942759863605e-22 1.35411942785591882e-10 7.46734761873431340e-7 1.82603094176681188e-9 3.77079865013088588e-3 1.76844574947877661e-6 0.00000000000000000e0 0.00000000000000000e0
6.63865099717666193e-6 4.24723945785854595e-1 6.71212278413602093e-6 2.68422074973207416e-20 1.41274776301688112e-22 1.41274776328530327e-10 7.66373461328666949e-7 1.88407953161386013e-9 3.92942971317379337e-3 1.81792888513266532e-6 0.00000000000000000e0 0.00000000000000000e0
6.78021632113321046e-6 4.33780914351301672e-1 6.74272624834326706e-6 2.82650068220422423e-20 1.48763193800222339e-22 1.48763193828487338e-10 8.01225162158705872e-7 1.95921530565885955e-9 4.13226265729306919e-3 1.88655784317027113e-6 0.00000000000000000e0 0.00000000000000000e0
6.93065580499621638e-6 4.43405626438200973e-1 6.77993815190180982e-6 2.98422778744844073e-20 1.57064620392023199e-22 1.57064620421865476e-10 8.51287063081599642e-7 2.05329385046296062e-9 4.35949019051291072e-3 1.98216458963902583e-6 0.00000000000000000e0 0.00000000000000000e0
7.06142236320460565e-6 4.51771716688509462e-1 6.81590458351255535e-6 3.12778599628422175e-20 1.64620315593906419e-22 1.64620315625184274e-10 8.98804951602962880e-7 2.14966273118781746e-9 4.56866948767678700e-3 2.08400731399207678e-6 0.00000000000000000e0 0.00000000000000000e0
7.21880379380819979e-6 4.61840552938193261e-1 6.86274015904153600e-6 3.30971219528356741e-20 1.74195378699135128e-22 1.74195378732232257e-10 9.50401893184819120e-7 2.27599005228244043e-9 4.83468105914857012e-3 2.21312994334070367e-6 0.00000000000000000e0 0.00000000000000000e0
7.38427198716058887e-6 4.72426756539071846e-1 6.91675277053604987e-6 3.51224189587551020e-20 1.84854836625026848e-22 1.84854836660149285e-10 9.98628873181678063e-7 2.41041966140905561e-9 5.12945590973757238e-3 2.34168150085273451e-6 0.00000000000000000e0 0.00000000000000000e0
7.51911183506675168e-6 4.81053440797219900e-1 6.96571185887506772e-6 3.68584570028454840e-20 1.93991878962344658e-22 1.93991878999203114e-10 1.04203816838298182e-6 2.52032394669314393e-9 5.38095987149663467e-3 2.44378069657499992e-6 0.00000000000000000e0 0.00000000000000000e0
7.68775220558332920e-6 4.91842588189156382e-1 7.03565637494296681e-6 3.91437245696235380e-20 2.06019602998018626e-22 2.06019603037162343e-10 1.11399465500043541e-6 2.67072663423081420e-9 5.71329413095509036e-3 2.59096376411085216e-6 0.00000000000000000e0 0.00000000000000000e0
7.74451341135647104e-6 4.95474013679449432e-1 7.06159868490985332e-6 3.99434743790511431e-20 2.10228812521321803e-22 2.10228812561265303e-10 1.14318095733819672e-6 2.72700891225066785e-9 5.83040048658167200e-3 2.64886161437335692e-6 0.00000000000000000e0 0.00000000000000000e0
7.74461341135647126e-6 4.95480411403612375e-1 7.06164618446969428e-6 3.99448981315999438e-20 2.10236305955789185e-22 2.10236305995734090e-10 1.14323431883968228e-6 2.72711144408133717e-9 5.83060947896310924e-3 2.64896831845977162e-6 0.00000000000000000e0 0.00000000000000000e0
7.74481341135647169e-6 4.95493206851936208e-1 7.06174124920355695e-6 3.99477457442177061e-20 2.10251293390619510e-22 2.10251293430567272e-10 1.14334105327276671e-6 2.72731653245151818e-9 5.83102748324360563e-3 2.64918175972594491e-6 0.00000000000000000e0 0.00000000000000000e0
7.74521341135647257e-6 4.95518797748575435e-1 7.06193076183136981e-6 3.99534416147381469e-20 2.10281271656516555e-22 2.10281271696470010e-10 1.14355459061027535e-6 2.72772685746455093e-9 5.83186360893547112e-3 2.64960884077736946e-6 0.00000000000000000e0 0.00000000000000000e0
7.74551341135647154e-6 4.95537990921047333e-1 7.06207247247458980e-6 3.99577140824319668e-20 2.10303758328589299e-22 2.10303758368547011e-10 1.14371480340603093e-6 2.72803473098087730e-9 5.83249080572155552e-3 2.64992932522714353e-6 0.00000000000000000e0 0.00000000000000000e0
7.74559341135647205e-6 4.95543109100372081e-1 7.06211014733781894e-6 3.99588535061605933e-20 2.10309755295582073e-22 2.10309755335540920e-10 1.14375753727109711e-6 2.72811685332677454e-9 5.83265807616804594e-3 2.65001481816935556e-6 0.00000000000000000e0 0.00000000000000000e0
7.74575341135647138e-6 4.95553345459020300e-1 7.06218559731741635e-6 3.99611324225146498e-20 2.10321749592182379e-22 2.10321749632143495e-10 1.14384301226034439e-6 2.72828111384046909e-9 5.83299262956514779e-3 2.65018582521233823e-6 0.00000000000000000e0 0.00000000000000000e0
7.74607341135647175e-6 4.95573818176311354e-1 7.06233633851471865e-6 3.99656906686875543e-20 2.10345740361513453e-22 2.10345740401479140e-10 1.14401400573705637e-6 2.72860972980708120e-9 5.83366181139608354e-3 2.65052796622104456e-6 0.00000000000000000e0 0.00000000000000000e0
7.74671341135647247e-6 4.95614763610871867e-1 7.06263744387758408e-6 3.99748088157320596e-20 2.10393730609116104e-22 2.10393730649090932e-10 1.14435616611742717e-6 2.72926734157930055e-9 5.83500047533334291e-3 2.65121275571963657e-6 0.00000000000000000e0 0.00000000000000000e0
7.74799341135647392e-6 4.95696654479906240e-1 7.06323907895267666e-6 3.99930517353334459e-20 2.10489745975439188e-22 2.10489746015432253e-10 1.14504117604115343e-6 2.73058408505574225e-9 5.83767900531696055e-3 2.65258436278795414e-6 0.00000000000000000e0 0.00000000000000000e0
7.75055341135647513e-6 4.95860436217628597e-1 7.06444291720398354e-6 4.00295641303598573e-20 2.10681916475578190e-22 2.10681916515607768e-10 1.14641391595726509e-6 2.73322365594299380e-9 5.84304088168954936e-3 2.65533567369533986e-6 0.00000000000000000e0 0.00000000000000000e0
7.75567341135647755e-6 4.96187999691687698e-1 7.06685744467083765e-6 4.01026955743090302e-20 2.11066818812152800e-22 2.11066818852255494e-10 1.14916998037515269e-6 2.73852716008178316e-9 5.85378396231898534e-3 2.66087054749919442e-6 0.00000000000000000e0 0.00000000000000000e0
7.76551341135647134e-6 4.96817535738202753e-1 7.07152561663093593e-6 4.02436474692372111e-20 2.11808670890722184e-22 2.11808670930965812e-10 1.15450423562575949e-6 2.74881112625243095e-9 5.87450360654458419e-3 2.67162748155764755e-6 0.00000000000000000e0 0.00000000000000000e0
7.76561341135647156e-6 4.96823933462217593e-1 7.07157315660289498e-6 4.02450826608610480e-20 2.11816224530847619e-22 2.11816224571092723e-10 1.15455869450696299e-6 2.74891626094899531e-9 5.87471466970156987e-3 2.67173761223624875e-6 0.00000000000000000e0 0.00000000000000000e0
7.76581341135647200e-6 4.96836728910245273e-1 7.07166844637896475e-6 4.02479531545046151e-20 2.11831332392129548e-22 2.11831332432377517e-10 1.15466762170321851e-6 2.74912655516019765e-9 5.87513681593376542e-3 2.67195790567685268e-6 0.00000000000000000e0 0.00000000000000000e0
7.76621341135647288e-6 4.96862319806292030e-1 7.07185906212437487e-6 4.02536948043315233e-20 2.11861551601744876e-22 2.11861551641998554e-10 1.15488553258125241e-6 2.74954729248968047e-9 5.87598122792885608e-3 2.67239868499125292e-6 0.00000000000000000e0 0.00000000000000000e0
7.76651341135647184e-6 4.96881512978319728e-1 7.07200205296576456e-6 4.02580016216038901e-20 2.11884219061073088e-22 2.11884219101331107e-10 1.15504901503597263e-6 2.74986297577581804e-9 5.87661464153716850e-3 2.67272943777608992e-6 0.00000000000000000e0 0.00000000000000000e0
7.76659341135647236e-6 4.96886631157526071e-1 7.07204012362350198e-6 4.02591502078661005e-20 2.11890264251926853e-22 2.11890264292186018e-10 1.15509261896902080e-6 2.74994718081497500e-9 5.87678357016886525e-3 2.67281766799262339e-6 0.00000000000000000e0 0.00000000000000000e0
7.76675341135647169e-6 4.96896867515937257e-1 7.07211641293170601e-6 4.02614474511281165e-20 2.11902355005937471e-22 2.11902355046198899e-10 1.15517983281253951e-6 2.75011560677463057e-9 5.87712144019059829e-3 2.67299414892239095e-6 0.00000000000000000e0 0.00000000000000000e0
7.76707341135647205e-6 4.96917340232754412e-1 7.07226901175417311e-6 4.02660423621617210e-20 2.11926538748219598e-22 2.11926538788485637e-10 1.15535429630379239e-6 2.75045255397968808e-9 5.87779725679395647e-3 2.67334723371797817e-6 0.00000000000000000e0 0.00000000000000000e0
7.76771341135647278e-6 4.96958285666366906e-1 7.07257428866903126e-6 4.02752338831091454e-20 2.11974915174258649e-22 2.11974915214533886e-10 1.15570336589956343e-6 2.75112682950918156e-9 5.87914919634518161e-3 2.67405389467236902e-6 0.00000000000000000e0 0.00000000000000000e0
7.76899341135647423e-6 4.97040176533505296e-1 7.07318528248013223e-6 4.02936237272584311e-20 2.12071703827675969e-22 2.12071703867969591e-10 1.15640207070772922e-6 2.75247690478261792e-9 5.88185430165027046e-3 2.67546917886422755e-6 0.00000000000000000e0 0.00000000000000000e0
7.77155341135647544e-6 4.97203958267434520e-1 7.07440904645917357e-6 4.03304306784220722e-20 2.12265424623274043e-22 2.12265424663604511e-10 1.15780170398439256e-6 2.75518314973489126e-9 5.88726942358610943e-3 2.67830757052894029e-6 0.00000000000000000e0 0.00000000000000000e0
7.77667341135647786e-6 4.97531521733903526e-1 7.07686384104899702e-6 4.04041540625309040e-20 2.12653442434373157e-22 2.12653442474777341e-10 1.16060955309141474e-6 2.76061999077025537e-9 5.89811936329934141e-3 2.68401542995027992e-6 0.00000000000000000e0 0.00000000000000000e0
7.78691341135648269e-6 4.98186648661279541e-1 7.08180235642341671e-6 4.05520421896381639e-20 2.13431800998095603e-22 2.13431801038647642e-10 1.16625706392821952e-6 2.77159075086588871e-9 5.91989840379495997e-3 2.69555354763871983e-6 0.00000000000000000e0 0.00000000000000000e0
7.80739341135649236e-6 4.99496902493748896e-1 7.09179349756006161e-6 4.08496110511829386e-20 2.14997952900962830e-22 2.14997952941812453e-10 1.17765903211953372e-6 2.79391619490571910e-9 5.96377572291305856e-3 2.71910159670375119e-6 0.00000000000000000e0 0.00000000000000000e0
7.84835341135651340e-6 5.02117410069284120e-1 7.11221917004678517e-6 4.14521288426988013e-20 2.18169099172098942e-22 2.18169099213551084e-10 1.20073111573857345e-6 2.84004162176007804e-9 6.05282132005995673e-3 2.76790819067521365e-6 0.00000000000000000e0 0.00000000000000000e0
7.93027341135655377e-6 5.07358424860552382e-1 7.15475860380010431e-6 4.26881619218225750e-20 2.24674536430645136e-22 2.24674536473333315e-10 1.24686636666667363e-6 2.93739765219209054e-9 6.23609539718300489e-3 2.87063199686357901e-6 0.00000000000000000e0 0.00000000000000000e0
8.09411341135663622e-6 5.17840452986385591e-1 7.24655434858334502e-6 4.52923700146344479e-20 2.38380894813865521e-22 2.38380894859157884e-10 1.33590732546585985e-6 3.14546059596327982e-9 6.62288754732786797e-3 3.08450636831832820e-6 0.00000000000000000e0 0.00000000000000000e0
8.30967923347009374e-6 5.31631752523821333e-1 7.38357360074992641e-6 4.90031674130629878e-20 2.57911407437173611e-22 2.57911407486176784e-10 1.45601980531743753e-6 3.43720592658598224e-9 7.17300320010979143e-3 3.37351250752858808e-6 0.00000000000000000e0 0.00000000000000000e0
8.49921778926752596e-6 5.43757897320901629e-1 7.52391805702856686e-6 5.25525598591882603e-20 2.76592420311517152e-22 2.76592420364069742e-10 1.58398990661593209e-6 3.71845551464236265e-9 7.69968030759177885e-3 3.65343234036369777e-6 0.00000000000000000e0 0.00000000000000000e0
8.71075524485430764e-6 5.57291466698142113e-1 7.70772341573966457e-6 5.68777069555409063e-20 2.99356352397583708e-22 2.99356352454461405e-10 1.76436486424648936e-6 4.08681671461882742e-9 8.34711770947064481e-3 4.03476522702381016e-6 0.00000000000000000e0 0.00000000000000000e0
8.99629289663003519e-6 5.75559354136893409e-1 8.00462699657167320e-6 6.34556078925391803e-20 3.33976883644943041e-22 3.33976883708398676e-10 2.04615516886350180e-6 4.69200578901077085e-9 9.34168400452552172e-3 4.66699145829446221e-6 0.00000000000000000e0 0.00000000000000000e0
9.25782203747450607e-6 5.92291239433952121e-1 8.33196739691288712e-6 7.03569956850969373e-20 3.70299977289983871e-22 3.70299977360340900e-10 2.33367085230118494e-6 5.34308782304891806e-9 1.03887307359738570e-2 5.33365894476919189e-6 0.00000000000000000e0 0.00000000000000000e0
9.49004567077536936e-6 6.07148237481332620e-1 8.67778583590883557e-6 7.73011677480968601e-20 4.06848251305772961e-22 4.06848251383074115e-10 2.63937845588338503e-6 6.00774058666637209e-9 1.14443845322501885e-2 6.01280690475103606e-6 0.00000000000000000e0 0.00000000000000000e0
9.79143519690212413e-6 6.26430262838790330e-1 9.22214416299027562e-6 8.76955208311117475e-20 4.61555372795324975e-22 4.61555372883020523e-10 3.13878647641206796e-6 7.05592145056255335e-9 1.30362910259082688e-2 7.10479657643904725e-6 0.00000000000000000e0 0.00000000000000000e0
1.01077608053295670e-5 6.46667846601000074e-1 9.92445612846282188e-6 1.00653287416093235e-19 5.29754144295227594e-22 5.29754144395880855e-10 3.76851055011978988e-6 8.42071259280725509e-9 1.50336137652007026e-2 8.52751808873335060e-6 0.00000000000000000e0 0.00000000000000000e0
1.06057444760682183e-5 6.78527361134146911e-1 1.13552955025575386e-5 1.26571752072337898e-19 6.66167116170199497e-22 6.66167116296771208e-10 5.02220906618805023e-6 1.11803849196516707e-8 1.90353676161712330e-2 1.13714013212126460e-5 0.00000000000000000e0 0.00000000000000000e0
1.10198228027201282e-5 7.05018843077647839e-1 1.29122477572352068e-5 1.54543077568485221e-19 8.13384618781501158e-22 8.13384618936044254e-10 6.40411026384997626e-6 1.41876511484987647e-8 2.33605653206985786e-2 1.44737027386056713e-5 0.00000000000000000e0 0.00000000000000000e0
1.14453143792444436e-5 7.32240492407663424e-1 1.49097638106887587e-5 1.91223896276918808e-19 1.00644155935220432e-21 1.00644155954342816e-9 8.17140700062742462e-6 1.81192524409483944e-8 2.90299667989498723e-2 1.85133561855299778e-5 0.00000000000000000e0 0.00000000000000000e0
1.19453143792444439e-5 7.64228938592149354e-1 1.77780640830960124e-5 2.47351087743433545e-19 1.30184783022859763e-21 1.30184783047594882e-9 1.06890768859336046e-5 2.38880568655208441e-8 3.76507838756630006e-2 2.43507588851273045e-5 0.00000000000000000e0 0.00000000000000000e0
1.24453143792444442e-5 7.96217357623141053e-1 2.11616579504081415e-5 3.20605636188441279e-19 1.68739808520232243e-21 1.68739808552292811e-9 1.36853338139479228e-5 3.09153222864763226e-8 4.87920038363028677e-2 3.13593884249282849e-5 0.00000000000000000e0 0.00000000000000000e0
