role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
LEFT	18	25702652	5.65060392157907820e-1	-3.53716398442782953e0	9.30618879567525426e1	8.29110794937338369e0	3.78842001639506236e2	3.78896581895499708e2	8.29109864766193283e0	3.79026813755410615e2	3.80328519157664402e2	-5.54304924329554856e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.33914656050045977e0	3.40002781333993775e0
GROUP	18	25702653	5.65060392157907931e-1	-3.53716398509056162e0	9.30618879560898193e1	8.29110795072006113e0	3.78842001639506520e2	3.78896581895499992e2	8.29109864750429715e0	3.79026813755408625e2	3.80328519157660082e2	-5.54304927888331682e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.33914656050045933e0	3.40002781333888171e0
GROUP	18	25702654	5.65060392157907931e-1	-3.53716398528191878e0	9.30618879558984560e1	8.29110794875867896e0	3.78842001639506520e2	3.78896581895499992e2	8.29109864742123115e0	3.79026813755407602e2	3.80328519157657752e2	-5.54304929754901172e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.33914656050045844e0	3.40002781333832438e0
RIGHT	18	25702655	5.65060392157908042e-1	-3.53716398401793386e0	9.30618879571584898e1	8.29110794890601710e0	3.78842001639506520e2	3.78896581895499992e2	8.29109864731338320e0	3.79026813755406238e2	3.80328519157654910e2	-5.54304932103262749e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.33914656050045711e0	3.40002781333760185e0
LEFT	19	25851158	5.68329011313283394e-1	9.84588683882216742e1	-1.06776137967609941e0	-8.93860512954227815e0	3.74581469519951952e2	3.74635435955585649e2	8.93859411806711002e0	3.74775122690605428e2	3.76086025936273700e2	-7.61171290319814918e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34347068653974899e0	3.44065283805716726e0
GROUP	19	25851159	5.68329011313283505e-1	9.84588683858326448e1	-1.06776138207294480e0	-8.93860517081435013e0	3.74581469519952179e2	3.74635435955585876e2	8.93859411791935443e0	3.74775122690603553e2	3.76086025936269778e2	-7.61171293407592128e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34347068653974988e0	3.44065283805654243e0
GROUP	19	25851160	5.68329011313283505e-1	9.84588683868734762e1	-1.06776138103211338e0	-8.93860520650314605e0	3.74581469519952236e2	3.74635435955585933e2	8.93859411784128710e0	3.74775122690602586e2	3.76086025936267731e2	-7.61171295008835239e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34347068653974988e0	3.44065283805621203e0
RIGHT	19	25851161	5.68329011313283616e-1	9.84588683875796988e1	-1.06776138032981294e0	-8.93860512081058189e0	3.74581469519952293e2	3.74635435955585990e2	8.93859411774032253e0	3.74775122690601336e2	3.76086025936265173e2	-7.61171296894361496e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34347068653974944e0	3.44065283805578570e0
LEFT	20	25851556	5.68336778606920778e-1	9.88599809808272596e1	-1.06872345562057092e0	-8.97814651116378926e0	3.74577370669021377e2	3.74631336514128350e2	8.97813551549086419e0	3.74771636472811110e2	3.76083094963992778e2	-1.39724181277636727e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34353172957827338e0	3.45717835194668766e0
GROUP	20	25851557	5.68336778606920889e-1	9.88599809787214809e1	-1.06872345773024335e0	-8.97814648656328984e0	3.74577370669021718e2	3.74631336514128691e2	8.97813551532139442e0	3.74771636472809007e2	3.76083094963988117e2	-1.39724181585806744e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34353172957827427e0	3.45717835194594869e0
GROUP	20	25851558	5.68336778606920889e-1	9.88599809797832307e1	-1.06872345666849355e0	-8.97814655526648409e0	3.74577370669021889e2	3.74631336514128861e2	8.97813551523764630e0	3.74771636472808098e2	3.76083094963985729e2	-1.39724181744560996e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34353172957827427e0	3.45717835194558321e0
RIGHT	20	25851559	5.68336778606921000e-1	9.88599809791848685e1	-1.06872345727465756e0	-8.97814646452151166e0	3.74577370669022116e2	3.74631336514129089e2	8.97813551512687091e0	3.74771636472807018e2	3.76083094963982660e2	-1.39724181936325850e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34353172957827383e0	3.45717835194510048e0
LEFT	21	25851958	5.68344524456195432e-1	9.92590274377080277e1	-1.06978832210725727e0	-9.02194860486948258e0	3.74573342321795110e2	3.74627307586532879e2	9.02193767430882154e0	3.74768248541609694e2	3.76080321288327241e2	-1.39187198922724109e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34359267034188523e0	3.47240755822655700e0
GROUP	21	25851959	5.68344524456195543e-1	9.92590274383373412e1	-1.06978832148182335e0	-9.02194863302725025e0	3.74573342321795394e2	3.74627307586533163e2	9.02193767416174630e0	3.74768248541607875e2	3.76080321288323432e2	-1.39187199177031606e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34359267034188656e0	3.47240755822590375e0
GROUP	21	25851960	5.68344524456195543e-1	9.92590274357404923e1	-1.06978832407867230e0	-9.02194867033985837e0	3.74573342321795508e2	3.74627307586533277e2	9.02193767408773262e0	3.74768248541606852e2	3.76080321288321556e2	-1.39187199306820211e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34359267034188656e0	3.47240755822557556e0
RIGHT	21	25851961	5.68344524456195654e-1	9.92590274395835621e1	-1.06978832024338999e0	-9.02194860534113019e0	3.74573342321795508e2	3.74627307586533277e2	9.02193767399197810e0	3.74768248541605658e2	3.76080321288319169e2	-1.39187199475119271e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34359267034188612e0	3.47240755822515013e0
LEFT	22	26110644	5.73402305947943169e-1	9.50969325066784137e1	-1.05026930635780502e0	-8.22532311464986243e0	3.79288851183494103e2	3.79343495817677990e2	8.22531377289587873e0	3.79472766268520616e2	3.80773525366668764e2	-4.28828732046179203e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34177576215705896e0	3.38246140543106133e0
GROUP	22	26110645	5.73402305947943280e-1	9.50969325077376055e1	-1.05026930529066931e0	-8.22532313210076893e0	3.79288851183494330e2	3.79343495817678217e2	8.22531377276196629e0	3.79472766268518797e2	3.80773525366665126e2	-4.28828735114243161e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34177576215705763e0	3.38246140543015761e0
GROUP	22	26110646	5.73402305947943280e-1	9.50969325065432685e1	-1.05026930648500638e0	-8.22532314280500643e0	3.79288851183494330e2	3.79343495817678217e2	8.22531377269067399e0	3.79472766268518001e2	3.80773525366663250e2	-4.28828736662923981e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34177576215705630e0	3.38246140542967666e0
RIGHT	22	26110647	5.73402305947943391e-1	9.50969325064907736e1	-1.05026930653352224e0	-8.22532316660208451e0	3.79288851183494273e2	3.79343495817678161e2	8.22531377259963214e0	3.79472766268516978e2	3.80773525366660976e2	-4.28828738543523980e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34177576215705496e0	3.38246140542906248e0
LEFT	23	26258788	5.76663184460467937e-1	-3.76013007752703743e0	9.58100139391564909e1	8.97875143366849215e0	3.75026929643511266e2	3.75080960257159745e2	8.97874038584285650e0	3.75221253982142628e2	3.76532720961614473e2	-7.84683346781713813e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34623660846235182e0	3.44930553194535650e0
GROUP	23	26258789	5.76663184460468048e-1	-3.76013007765203078e0	9.58100139390353860e1	8.97875143241037676e0	3.75026929643511551e2	3.75080960257160029e2	8.97874038568265220e0	3.75221253982140865e2	3.76532720961610437e2	-7.84683349937639821e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34623660846235271e0	3.44930553194467571e0
GROUP	23	26258790	5.76663184460468048e-1	-3.76013007668923693e0	9.58100139399981856e1	8.97875143358538708e0	3.75026929643511664e2	3.75080960257160143e2	8.97874038559846177e0	3.75221253982139956e2	3.76532720961608391e2	-7.84683351526423247e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34623660846235316e0	3.44930553194431821e0
RIGHT	23	26258791	5.76663184460468159e-1	-3.76013007776307884e0	9.58100139389321726e1	8.97875143313439139e0	3.75026929643511778e2	3.75080960257160257e2	8.97874038548873976e0	3.75221253982138535e2	3.76532720961605548e2	-7.84683353690181955e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34623660846235360e0	3.44930553194385281e0
LEFT	24	26514978	5.81682289037291134e-1	-3.64701203645297767e0	9.52931310681507995e1	8.62979224847231308e0	3.79780507606609262e2	3.79835223074368400e2	8.62978309302384616e0	3.79970490002012468e2	3.81277032012757616e2	-1.28303076663739001e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34484829051127397e0	3.47590830797473327e0
GROUP	24	26514979	5.81682289037291245e-1	-3.64701203541644237e0	9.52931310691794948e1	8.62979224946241175e0	3.79780507606609433e2	3.79835223074368571e2	8.62978309290244106e0	3.79970490002010763e2	3.81277032012754262e2	-1.28303076885183754e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34484829051127353e0	3.47590830797393568e0
GROUP	24	26514980	5.81682289037291245e-1	-3.64701203476154046e0	9.52931310698343879e1	8.62979224608488948e0	3.79780507606609547e2	3.79835223074368685e2	8.62978309283863254e0	3.79970490002009967e2	3.81277032012752500e2	-1.28303077009252482e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34484829051127397e0	3.47590830797351780e0
GROUP	24	26514981	5.81682289037291245e-1	-3.64701203692938503e0	9.52931310676665504e1	8.62979224925527433e0	3.79780507606609603e2	3.79835223074368741e2	8.62978309275770883e0	3.79970490002009171e2	3.81277032012750396e2	-1.28303077154236011e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34484829051127397e0	3.47590830797298800e0
RIGHT	24	26514982	5.81682289037291356e-1	-3.64701203630137316e0	9.52931310682906343e1	8.62979224734527861e0	3.79780507606609717e2	3.79835223074368855e2	8.62978309259586673e0	3.79970490002007182e2	3.81277032012746247e2	-1.28303077431024271e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34484829051127130e0	3.47590830797192529e0
LEFT	25	26516925	5.81721000655956666e-1	-3.56674466472425467e0	9.33507242686570606e1	8.38229234039636140e0	3.79756975027909732e2	3.79811687105299882e2	8.38228302931761604e0	3.79943302533275642e2	3.81246315847019957e2	-8.59129271678809095e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34460111105826785e0	3.41180088821577687e0
GROUP	25	26516926	5.81721000655956777e-1	-3.56674466560507053e0	9.33507242677722928e1	8.38229233980172239e0	3.79756975027909903e2	3.79811687105300052e2	8.38228302920444790e0	3.79943302533274277e2	3.81246315847016831e2	-8.59129274182937151e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34460111105826741e0	3.41180088821503524e0
GROUP	25	26516927	5.81721000655956777e-1	-3.56674466653228439e0	9.33507242668450772e1	8.38229233849233424e0	3.79756975027909903e2	3.79811687105300052e2	8.38228302914374801e0	3.79943302533273425e2	3.81246315847015239e2	-8.59129275434805430e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34460111105826741e0	3.41180088821463690e0
GROUP	25	26516928	5.81721000655956777e-1	-3.56674466717123906e0	9.33507242662061287e1	8.38229234155562608e0	3.79756975027909846e2	3.79811687105299995e2	8.38228302906759026e0	3.79943302533272458e2	3.81246315847013022e2	-8.59129277087300641e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34460111105826741e0	3.41180088821413730e0
RIGHT	25	26516929	5.81721000655956888e-1	-3.56674466608343854e0	9.33507242672860116e1	8.38229234011396329e0	3.79756975027910073e2	3.79811687105300223e2	8.38228302891527122e0	3.79943302533270639e2	3.81246315847008646e2	-8.59129280403102762e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34460111105826607e0	3.41180088821313898e0
LEFT	26	26517714	5.81736474561527328e-1	-3.53134755415577661e0	9.25718142709444720e1	8.27318011375280093e0	3.79747053877389476e2	3.79801764525426677e2	8.27317073804838365e0	3.79931750710116660e2	3.81233198450926295e2	-2.90999874377510913e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34450352781571203e0	3.38377106344692136e0
GROUP	26	26517715	5.81736474561527439e-1	-3.53134755375752230e0	9.25718142713387380e1	8.27318011139902865e0	3.79747053877389646e2	3.79801764525426847e2	8.27317073792031010e0	3.79931750710115125e2	3.81233198450922885e2	-2.90999877359155445e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34450352781571114e0	3.38377106344607936e0
GROUP	26	26517716	5.81736474561527439e-1	-3.53134755374913523e0	9.25718142713471366e1	8.27318011580007351e0	3.79747053877389646e2	3.79801764525426847e2	8.27317073785186530e0	3.79931750710114329e2	3.81233198450921122e2	-2.90999878966319740e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34450352781571114e0	3.38377106344563039e0
GROUP	26	26517717	5.81736474561527439e-1	-3.53134755500667774e0	9.25718142700895896e1	8.27318011332067726e0	3.79747053877389646e2	3.79801764525426847e2	8.27317073776493217e0	3.79931750710113420e2	3.81233198450918735e2	-2.90999881030932225e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34450352781571114e0	3.38377106344506018e0
RIGHT	26	26517718	5.81736474561527550e-1	-3.53134755366242947e0	9.25718142714258789e1	8.27318011257852959e0	3.79747053877389817e2	3.79801764525427018e2	8.27317073759106414e0	3.79931750710111373e2	3.81233198450913903e2	-2.90999885038221975e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34450352781571070e0	3.38377106344391887e0
LEFT	27	26664585	5.84974109729518577e-1	9.73412923659725919e1	-1.06439080273507614e0	-8.80032142887370838e0	3.75491177285954393e2	3.75545274784359719e2	8.80031025368240805e0	3.75682941627156765e2	3.76991897461955489e2	-4.88746935994526222e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34862996075083919e0	3.40554379011646269e0
GROUP	27	26664586	5.84974109729518688e-1	9.73412923678125992e1	-1.06439080090292748e0	-8.80032142018390218e0	3.75491177285954677e2	3.75545274784360004e2	8.80031025351754614e0	3.75682941627155003e2	3.76991897461951169e2	-4.88746939621770923e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34862996075084007e0	3.40554379011574149e0
GROUP	27	26664587	5.84974109729518688e-1	9.73412923650577113e1	-1.06439080365781535e0	-8.80032140140740538e0	3.75491177285954791e2	3.75545274784360117e2	8.80031025343302886e0	3.75682941627154094e2	3.76991897461949065e2	-4.88746941344879205e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34862996075084052e0	3.40554379011537156e0
RIGHT	27	26664588	5.84974109729518799e-1	9.73412923636579848e1	-1.06439080506540051e0	-8.80032143614634599e0	3.75491177285955018e2	3.75545274784360345e2	8.80031025332108285e0	3.75682941627152900e2	3.76991897461946337e2	-4.88746943601177110e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34862996075084141e0	3.40554379011488129e0
LEFT	28	26665363	5.84989606429661801e-1	9.81447285868067354e1	-1.06701239581276752e0	-8.90784339936409530e0	3.75482483871384375e2	3.75536580117318238e2	8.90783231058988001e0	3.75675832916479806e2	3.76986303712467077e2	-6.47591780677833997e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34875103665470331e0	3.43355613295191420e0
GROUP	28	26665364	5.84989606429661912e-1	9.81447285855944074e1	-1.06701239703291151e0	-8.90784343293841374e0	3.75482483871384602e2	3.75536580117318465e2	8.90783231043135082e0	3.75675832916477816e2	3.76986303712463155e2	-6.47591783875949106e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34875103665470331e0	3.43355613295122053e0
GROUP	28	26665365	5.84989606429661912e-1	9.81447285855030174e1	-1.06701239712430151e0	-8.90784341282867587e0	3.75482483871384716e2	3.75536580117318579e2	8.90783231034921386e0	3.75675832916476793e2	3.76986303712461165e2	-6.47591785355728963e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34875103665470331e0	3.43355613295086126e0
RIGHT	28	26665366	5.84989606429662024e-1	9.81447285849633460e1	-1.06701239766789513e0	-8.90784345627340457e0	3.75482483871384773e2	3.75536580117318636e2	8.90783231024132505e0	3.75675832916475542e2	3.76986303712458437e2	-6.47591787414957453e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34875103665470375e0	3.43355613295038964e0
LEFT	29	26666532	5.85012859947597219e-1	9.93440678269365094e1	-1.07083906468633927e0	-9.06520686433640854e0	3.75470052220554805e2	3.75524146675444683e2	9.06519586405438815e0	3.75665734598217909e2	3.76978413134612026e2	-1.13216688534066393e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34893323457166181e0	3.47725563495892809e0
GROUP	29	26666533	5.85012859947597330e-1	9.93440678248046538e1	-1.07083906682207441e0	-9.06520686540999598e0	3.75470052220555033e2	3.75524146675444911e2	9.06519586394037802e0	3.75665734598216375e2	3.76978413134608957e2	-1.13216688750563576e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34893323457166225e0	3.47725563495842360e0
GROUP	29	26666534	5.85012859947597330e-1	9.93440678260516989e1	-1.07083906557502928e0	-9.06520687451862983e0	3.75470052220555147e2	3.75524146675445024e2	9.06519586387930509e0	3.75665734598215522e2	3.76978413134607308e2	-1.13216688868560347e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34893323457166225e0	3.47725563495815271e0
GROUP	29	26666535	5.85012859947597330e-1	9.93440678252842417e1	-1.07083906634248649e0	-9.06520688432007127e0	3.75470052220555260e2	3.75524146675445138e2	9.06519586380240128e0	3.75665734598214499e2	3.76978413134605262e2	-1.13216689008340520e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34893323457166270e0	3.47725563495781120e0
RIGHT	29	26666536	5.85012859947597441e-1	9.93440678267306794e1	-1.07083906490383640e0	-9.06520686131225162e0	3.75470052220555544e2	3.75524146675445422e2	9.06519586364858831e0	3.75665734598212453e2	3.76978413134601283e2	-1.13216689296071344e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34893323457166403e0	3.47725563495712953e0
LEFT	30	27073829	5.93354782506676948e-1	-3.82634476791353340e0	9.70310326263102496e1	9.18310272529640770e0	3.75890330791978954e2	3.75944485796944946e2	9.18309176977095198e0	3.76087831009750744e2	3.77402156402200603e2	-1.24733609562479546e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35142955981179913e0	3.50211931413563260e0
GROUP	30	27073830	5.93354782506677059e-1	-3.82634476787376121e0	9.70310326263500258e1	9.18310272556141172e0	3.75890330791979295e2	3.75944485796945287e2	9.18309176961803253e0	3.76087831009748754e2	3.77402156402196567e2	-1.24733609852793516e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35142955981179957e0	3.50211931413496780e0
GROUP	30	27073831	5.93354782506677059e-1	-3.82634476746150343e0	9.70310326267622827e1	9.18310272471961753e0	3.75890330791979466e2	3.75944485796945457e2	9.18309176953660078e0	3.76087831009747731e2	3.77402156402194578e2	-1.24733609993734597e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35142955981179957e0	3.50211931413461341e0
RIGHT	30	27073832	5.93354782506677170e-1	-3.82634476625529762e0	9.70310326279723654e1	9.18310272396070104e0	3.75890330791979522e2	3.75944485796945514e2	9.18309176943330741e0	3.76087831009746367e2	3.77402156402192134e2	-1.24733610160584926e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35142955981179869e0	3.50211931413416400e0
LEFT	31	27328494	5.98342893729801317e-1	-3.65014835937477677e0	9.56048343229787321e1	8.63946495789417668e0	3.80623637530765222e2	3.80678474469340415e2	8.63945579771529992e0	3.80813906926302252e2	3.82120586229435332e2	-1.44456939869456534e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34968985082932269e0	3.48450144003042395e0
GROUP	31	27328495	5.98342893729801428e-1	-3.65014835961000417e0	9.56048343227396060e1	8.63946495962011340e0	3.80623637530765507e2	3.80678474469340699e2	8.63945579756139814e0	3.80813906926300263e2	3.82120586229431353e2	-1.44456940137981801e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34968985082932269e0	3.48450144002937723e0
GROUP	31	27328496	5.98342893729801428e-1	-3.65014835947062455e0	9.56048343228789861e1	8.63946496047589108e0	3.80623637530765620e2	3.80678474469340813e2	8.63945579748381398e0	3.80813906926299296e2	3.82120586229429364e2	-1.44456940270390432e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34968985082932225e0	3.48450144002884921e0
RIGHT	31	27328497	5.98342893729801539e-1	-3.65014835952785255e0	9.56048343228139288e1	8.63946496029205946e0	3.80623637530765620e2	3.80678474469340813e2	8.63945579738368608e0	3.80813906926298046e2	3.82120586229426749e2	-1.44456940453439419e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34968985082932136e0	3.48450144002816709e0
LEFT	32	27330424	5.98381595750199446e-1	-3.57904139749854666e0	9.36570418212706244e1	8.42020200506800620e0	3.80600058066198642e2	3.80654891607649915e2	8.42019268790770781e0	3.80787075667449642e2	3.82090631475345901e2	-7.17273132051218733e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34944296702336652e0	3.41499992723786017e0
GROUP	32	27330425	5.98381595750199557e-1	-3.57904139660289689e0	9.36570418221583623e1	8.42020200225675808e0	3.80600058066198812e2	3.80654891607650086e2	8.42019268778290098e0	3.80787075667447994e2	3.82090631475342377e2	-7.17273134744807307e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34944296702336564e0	3.41499992723704526e0
GROUP	32	27330426	5.98381595750199557e-1	-3.57904139696259627e0	9.36570418217986713e1	8.42020200475280944e0	3.80600058066198926e2	3.80654891607650200e2	8.42019268771621832e0	3.80787075667447141e2	3.82090631475340672e2	-7.17273136074826234e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34944296702336519e0	3.41499992723661006e0
GROUP	32	27330427	5.98381595750199557e-1	-3.57904139542146726e0	9.36570418233397959e1	8.42020200285367082e0	3.80600058066199040e2	3.80654891607650313e2	8.42019268763169570e0	3.80787075667446118e2	3.82090631475338796e2	-7.17273137702665163e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34944296702336519e0	3.41499992723605850e0
RIGHT	32	27330428	5.98381595750199669e-1	-3.57904139708566449e0	9.36570418216716547e1	8.42020200445961109e0	3.80600058066199267e2	3.80654891607650541e2	8.42019268746264693e0	3.80787075667444128e2	3.82090631475334533e2	-7.17273141265446676e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.34944296702336475e0	3.41499992723495582e0
LEFT	33	27479185	6.01657949762675393e-1	9.82300134455197167e1	-1.06873649693041273e0	-8.97868266715331487e0	3.76308771324117345e2	3.76362986614350689e2	8.97867157474819777e0	3.76503306328620909e2	3.77814772343795482e2	-5.98955888189022192e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35362388133975164e0	3.44279710768052727e0
GROUP	33	27479186	6.01657949762675504e-1	9.82300134439747410e1	-1.06873649848320440e0	-8.97868273656285609e0	3.76308771324117572e2	3.76362986614350916e2	8.97867157463514864e0	3.76503306328619374e2	3.77814772343792811e2	-5.98955890295588727e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35362388133975209e0	3.44279710768004321e0
GROUP	33	27479187	6.01657949762675504e-1	9.82300134511293095e1	-1.06873649132863591e0	-8.97868267433947409e0	3.76308771324117629e2	3.76362986614350973e2	8.97867157457455534e0	3.76503306328618578e2	3.77814772343791276e2	-5.98955891617699076e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35362388133975253e0	3.44279710767978298e0
GROUP	33	27479188	6.01657949762675504e-1	9.82300134446412727e1	-1.06873649781667268e0	-8.97868274070142292e0	3.76308771324117686e2	3.76362986614351030e2	8.97867157449838160e0	3.76503306328617725e2	3.77814772343789230e2	-5.98955893384586680e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35362388133975298e0	3.44279710767945524e0
RIGHT	33	27479189	6.01657949762675615e-1	9.82300134456464207e1	-1.06873649681934069e0	-8.97868271013935981e0	3.76308771324117856e2	3.76362986614351200e2	8.97867157434603236e0	3.76503306328616020e2	3.77814772343785307e2	-5.98955896473041431e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35362388133975386e0	3.44279710767880243e0
LEFT	34	27479587	6.01665709923425607e-1	9.86313831315391383e1	-1.06955547348657376e0	-9.01236744623662389e0	3.76304593999689473e2	3.76358808688090278e2	9.01235633943480785e0	3.76499643697854253e2	3.77811582156298016e2	-1.05090015966275582e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35368470437541077e0	3.45798704655227152e0
GROUP	34	27479588	6.01665709923425718e-1	9.86313831324305426e1	-1.06955547259906325e0	-9.01236739154268918e0	3.76304593999689814e2	3.76358808688090619e2	9.01235633932013336e0	3.76499643697852719e2	3.77811582156295003e2	-1.05090016185778089e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35368470437541122e0	3.45798704655176570e0
GROUP	34	27479589	6.01665709923425718e-1	9.86313831357169590e1	-1.06955546931264678e0	-9.01236743358622405e0	3.76304593999689871e2	3.76358808688090676e2	9.01235633925870161e0	3.76499643697852036e2	3.77811582156293468e2	-1.05090016300549240e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35368470437541211e0	3.45798704655149436e0
GROUP	34	27479590	6.01665709923425718e-1	9.86313831301216197e1	-1.06955547490798608e0	-9.01236741946497766e0	3.76304593999689871e2	3.76358808688090676e2	9.01235633918134482e0	3.76499643697851070e2	3.77811582156291593e2	-1.05090016432556987e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35368470437541344e0	3.45798704655115241e0
RIGHT	34	27479591	6.01665709923425829e-1	9.86313831317397813e1	-1.06955547329764045e0	-9.01236740517665780e0	3.76304593999690155e2	3.76358808688090960e2	9.01235633902663658e0	3.76499643697849024e2	3.77811582156287614e2	-1.05090016723250106e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35368470437541433e0	3.45798704655046896e0
LEFT	35	27885490	6.09976619248566276e-1	-3.71606536939318710e0	9.48203785704959188e1	8.84279344164468739e0	3.76685749923869537e2	3.76740019525896173e2	8.84278223579387301e0	3.76878329080825552e2	3.78187883975763725e2	-2.23505006955399092e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	3.35624948772872989e0	3.40041382379997215e0
