wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
1145.649396	3.96210645544857964e-1	60.955484	2.714880311046e-4	17535550	false	0	0
1155.662498	3.98925062278350395e-1	61.373087	2.710864969595e-4	17674435	false	0	0
1165.679883	4.01953575853704281e-1	61.839012	3.023257377867e-4	17815577	false	0	0
1175.766415	4.04765043430625637e-1	62.271545	2.787348338174e-4	17961207	false	0	0
1185.828767	4.07328806975512880e-1	62.665970	2.547876927126e-4	18091627	false	0	0
1195.926778	4.10349554720254528e-1	63.130701	2.991428442866e-4	18232431	false	0	0
1206.023685	4.13211392734662897e-1	63.570983	2.834370905416e-4	18380893	false	0	0
1216.126429	4.16181966374290058e-1	64.027995	2.940363341930e-4	18528665	false	0	0
1226.225661	4.19218405646145098e-1	64.495139	3.006603951610e-4	18673819	false	0	0
1236.238941	4.22029791456385084e-1	64.927660	2.807657311522e-4	18819483	false	0	0
1246.272051	4.25035714079676552e-1	65.390110	2.996002745850e-4	18966888	false	0	0
1256.272199	4.28058999253359662e-1	65.855231	3.023240580885e-4	19113984	false	0	0
1266.300696	4.30963060627947703e-1	66.302009	2.895809235370e-4	19264212	false	0	0
1276.304700	4.34050847619005364e-1	66.777053	3.086551020283e-4	19410514	false	0	0
1286.335669	4.37017359888881074e-1	67.233440	2.957353641384e-4	19559378	false	0	0
1296.337210	4.39867852940367121e-1	67.671977	2.850053917458e-4	19706763	false	0	0
1306.442207	4.43027985974175864e-1	68.158152	3.127297465880e-4	19853644	false	0	0
1316.475276	4.45925857685630367e-1	68.603978	2.888320097259e-4	20002624	false	0	0
1326.511657	4.48837287437586496e-1	69.051890	2.900876074709e-4	20152147	false	0	0
1336.611570	4.51966445577719977e-1	69.533299	3.098203217239e-4	20297650	false	0	0
1346.630766	4.54850878667966863e-1	69.977058	2.878906561280e-4	20446838	false	0	0
1356.656780	4.57830622411153410e-1	70.435480	2.972012350259e-4	20595667	false	0	0
1366.741910	4.60920159936144824e-1	70.910794	3.063458519508e-4	20743208	false	0	0
1376.836705	4.63739381528512129e-1	71.344520	2.792747740164e-4	20889651	false	0	0
1386.864434	4.66673327589393006e-1	71.795897	2.925832957815e-4	21033183	false	0	0
1396.922525	4.69566998769207489e-1	72.241077	2.876958675137e-4	21173144	false	0	0
1406.924135	4.72276379017989245e-1	72.657904	2.708944063548e-4	21313648	false	0	0
1417.007345	4.75312020870432395e-1	73.124926	3.010590838969e-4	21459988	false	0	0
1427.090076	4.78373928597816855e-1	73.595989	3.036783907883e-4	21611020	false	0	0
1437.172260	4.81323568266585233e-1	74.049780	2.925596096092e-4	21763940	false	0	0
1447.178969	4.84497357491373626e-1	74.538055	3.171661396803e-4	21911628	false	0	0
1457.254690	4.87490842665887603e-1	74.998591	2.970988441524e-4	22065338	false	0	0
1467.356425	4.90478581092168853e-1	75.458243	2.957648749755e-4	22218838	false	0	0
