 time                     v(out)                  
 1.24049999999999530e-03  7.10760463510015761e-01 
 1.24149999999999521e-03  7.11049558499011303e-01 
 1.24249999999999513e-03  7.11338364537492995e-01 
 1.24349999999999504e-03  7.11626881914266818e-01 
 1.24449999999999496e-03  7.11915110917850535e-01 
 1.24549999999999488e-03  7.12203051836473144e-01 
 1.24649999999999479e-03  7.12490704958075649e-01 
 1.24749999999999471e-03  7.12778070570311284e-01 
 1.24849999999999462e-03  7.13065148960545736e-01 
 1.24949999999999454e-03  7.13351940415857366e-01 
 1.25049999999999445e-03  7.13638445223037654e-01 
 1.25149999999999437e-03  7.13924663668591641e-01 
 1.25249999999999429e-03  7.14210596038737933e-01 
 1.25349999999999420e-03  7.14496242619408584e-01 
 1.25449999999999412e-03  7.14781603696250545e-01 
 1.25549999999999403e-03  7.15066679554624884e-01 
 1.25649999999999395e-03  7.15351470479607676e-01 
 1.25749999999999387e-03  7.15635976755989667e-01 
 1.25849999999999378e-03  7.15920198668277386e-01 
 1.25949999999999370e-03  7.16204136500692701e-01 
 1.26049999999999361e-03  7.16487790537173597e-01 
 1.26149999999999353e-03  7.16771161061374174e-01 
 1.26249999999999345e-03  7.17054248356665092e-01 
 1.26349999999999336e-03  7.17337052706133571e-01 
 1.26449999999999328e-03  7.17619574392583948e-01 
 1.26549999999999319e-03  7.17901813698538116e-01 
 1.26649999999999311e-03  7.18183770906235530e-01 
 1.26749999999999302e-03  7.18465446297633425e-01 
 1.26849999999999294e-03  7.18746840154407263e-01 
 1.26949999999999286e-03  7.19027952757950839e-01 
 1.27049999999999277e-03  7.19308784389376954e-01 
 1.27149999999999269e-03  7.19589335329517410e-01 
 1.27249999999999260e-03  7.19869605858922901e-01 
 1.27349999999999252e-03  7.20149596257864344e-01 
 1.27449999999999244e-03  7.20429306806331882e-01 
 1.27549999999999235e-03  7.20708737784036546e-01 
 1.27649999999999227e-03  7.20987889470409149e-01 
 1.27749999999999218e-03  7.21266762144601503e-01 
 1.27849999999999210e-03  7.21545356085486311e-01 
 1.27949999999999202e-03  7.21823671571657610e-01 
 1.28049999999999193e-03  7.22101708881430993e-01 
 1.28149999999999185e-03  7.22379468292843607e-01 
 1.28249999999999176e-03  7.22656950083655159e-01 
 1.28349999999999168e-03  7.22934154531347462e-01 
 1.28449999999999159e-03  7.23211081913124887e-01 
 1.28549999999999151e-03  7.23487732505915249e-01 
 1.28649999999999143e-03  7.23764106586369027e-01 
 1.28749999999999134e-03  7.24040204430860368e-01 
 1.28849999999999126e-03  7.24316026315487083e-01 
 1.28949999999999117e-03  7.24591572516071203e-01 
 1.29049999999999109e-03  7.24866843308158981e-01 
 1.29149999999999101e-03  7.25141838967021335e-01 
 1.29249999999999092e-03  7.25416559767653846e-01 
 1.29349999999999084e-03  7.25691005984777426e-01 
 1.29449999999999075e-03  7.25965177892838542e-01 
 1.29549999999999067e-03  7.26239075766008879e-01 
 1.29649999999999059e-03  7.26512699878186563e-01 
 1.29749999999999050e-03  7.26786050502995939e-01 
 1.29849999999999042e-03  7.27059127913787351e-01 
 1.29949999999999033e-03  7.27331932383638469e-01 
 1.30049999999999025e-03  7.27604464185353628e-01 
 1.30149999999999016e-03  7.27876723591465047e-01 
 1.30249999999999008e-03  7.28148710874232052e-01 
 1.30349999999999000e-03  7.28420426305641855e-01 
 1.30449999999998991e-03  7.28691870157410215e-01 
 1.30549999999998983e-03  7.28963042700980890e-01 
 1.30649999999998974e-03  7.29233944207526408e-01 
 1.30749999999998966e-03  7.29504574947948514e-01 
 1.30849999999998958e-03  7.29774935192877949e-01 
 1.30949999999998949e-03  7.30045025212675003e-01 
 1.31049999999998941e-03  7.30314845277429847e-01 
 1.31149999999998932e-03  7.30584395656962537e-01 
 1.31249999999998924e-03  7.30853676620823567e-01 
 1.31349999999998916e-03  7.31122688438293755e-01 
 1.31449999999998907e-03  7.31391431378385137e-01 
 1.31549999999998899e-03  7.31659905709840852e-01 
 1.31649999999998890e-03  7.31928111701135142e-01 
 1.31749999999998882e-03  7.32196049620474132e-01 
 1.31849999999998873e-03  7.32463719735795826e-01 
 1.31949999999998865e-03  7.32731122314770333e-01 
 1.32049999999998857e-03  7.32998257624800309e-01 
 1.32149999999998848e-03  7.33265125933021178e-01 
 1.32249999999998840e-03  7.33531727506301356e-01 
 1.32349999999998831e-03  7.33798062611242363e-01 
 1.32449999999998823e-03  7.34064131514179485e-01 
 1.32549999999998815e-03  7.34329934481181779e-01 
 1.32649999999998806e-03  7.34595471778051845e-01 
 1.32749999999998798e-03  7.34860743670327499e-01 
 1.32849999999998789e-03  7.35125750423280322e-01 
 1.32949999999998781e-03  7.35390492301917331e-01 
 1.33049999999998773e-03  7.35654969570980644e-01 
 1.33149999999998764e-03  7.35919182494947477e-01 
 1.33249999999998756e-03  7.36183131338030816e-01 
 1.33349999999998747e-03  7.36446816364179524e-01 
 1.33449999999998739e-03  7.36710237837078785e-01 
 1.33549999999998730e-03  7.36973396020150107e-01 
 1.33649999999998722e-03  7.37236291176551650e-01 
 1.33749999999998714e-03  7.37498923569178455e-01 
 1.33849999999998705e-03  7.37761293460663437e-01 
 1.33949999999998697e-03  7.38023401113376165e-01 
 1.34049999999998688e-03  7.38285246789424643e-01 
 1.34149999999998680e-03  7.38546830750654415e-01 
 1.34249999999998672e-03  7.38808153258649680e-01 
 1.34349999999998663e-03  7.39069214574732736e-01 
 1.34449999999998655e-03  7.39330014959965198e-01 
 1.34549999999998646e-03  7.39590554675147560e-01 
 1.34649999999998638e-03  7.39850833980819300e-01 
 1.34749999999998630e-03  7.40110853137260105e-01 
 1.34849999999998621e-03  7.40370612404489092e-01 
 1.34949999999998613e-03  7.40630112042265587e-01 
 1.35049999999998604e-03  7.40889352310089344e-01 
 1.35149999999998596e-03  7.41148333467200660e-01 
 1.35249999999998587e-03  7.41407055772580592e-01 
 1.35349999999998579e-03  7.41665519484951630e-01 
 1.35449999999998571e-03  7.41923724862777578e-01 
 1.35549999999998562e-03  7.42181672164263895e-01 
 1.35649999999998554e-03  7.42439361647358020e-01 
 1.35749999999998545e-03  7.42696793569749270e-01 
 1.35849999999998537e-03  7.42953968188869607e-01 
 1.35949999999998529e-03  7.43210885761894091e-01 
 1.36049999999998520e-03  7.43467546545740210e-01 
 1.36149999999998512e-03  7.43723950797068767e-01 
 1.36249999999998503e-03  7.43980098772283882e-01 
 1.36349999999998495e-03  7.44235990727533880e-01 
 1.36449999999998487e-03  7.44491626918710625e-01 
 1.36549999999998478e-03  7.44747007601450406e-01 
 1.36649999999998470e-03  7.45002133031133940e-01 
 1.36749999999998461e-03  7.45257003462886813e-01 
 1.36849999999998453e-03  7.45511619151579374e-01 
 1.36949999999998445e-03  7.45765980351827507e-01 
 1.37049999999998436e-03  7.46020087317992520e-01 
 1.37149999999998428e-03  7.46273940304181371e-01 
 1.37249999999998419e-03  7.46527539564247111e-01 
 1.37349999999998411e-03  7.46780885351788992e-01 
 1.37449999999998402e-03  7.47033977920152914e-01 
 1.37549999999998394e-03  7.47286817522431424e-01 
 1.37649999999998386e-03  7.47539404411464159e-01 
 1.37749999999998377e-03  7.47791738839838183e-01 
 1.37849999999998369e-03  7.48043821059887981e-01 
 1.37949999999998360e-03  7.48295651323696132e-01 
 1.38049999999998352e-03  7.48547229883092524e-01 
 1.38149999999998344e-03  7.48798556989656139e-01 
 1.38249999999998335e-03  7.49049632894713824e-01 
 1.38349999999998327e-03  7.49300457849341517e-01 
 1.38449999999998318e-03  7.49551032104364467e-01 
 1.38549999999998310e-03  7.49801355910357015e-01 
 1.38649999999998302e-03  7.50051429517642920e-01 
 1.38749999999998293e-03  7.50301253176295924e-01 
 1.38849999999998285e-03  7.50550827136139409e-01 
 1.38949999999998276e-03  7.50800151646747738e-01 
 1.39049999999998268e-03  7.51049226957445470e-01 
 1.39149999999998259e-03  7.51298053317307923e-01 
 1.39249999999998251e-03  7.51546630975161500e-01 
 1.39349999999998243e-03  7.51794960179584026e-01 
 1.39449999999998234e-03  7.52043041178904637e-01 
 1.39549999999998226e-03  7.52290874221204442e-01 
 1.39649999999998217e-03  7.52538459554316419e-01 
 1.39749999999998209e-03  7.52785797425826186e-01 
 1.39849999999998201e-03  7.53032888083071561e-01 
 1.39949999999998192e-03  7.53279731773143224e-01 
 1.40049999999998184e-03  7.53526328742885165e-01 
 1.40149999999998175e-03  7.53772679238894239e-01 
 1.40249999999998167e-03  7.54018783507520829e-01 
 1.40349999999998159e-03  7.54264641794869406e-01 
 1.40449999999998150e-03  7.54510254346798415e-01 
 1.40549999999998142e-03  7.54755621408920385e-01 
 1.40649999999998133e-03  7.55000743226602378e-01 
 1.40749999999998125e-03  7.55245620044966315e-01 
 1.40849999999998116e-03  7.55490252108889204e-01 
 1.40949999999998108e-03  7.55734639663003027e-01 
 1.41049999999998100e-03  7.55978782951695516e-01 
 1.41149999999998091e-03  7.56222682219109932e-01 
 1.41249999999998083e-03  7.56466337709145731e-01 
 1.41349999999998074e-03  7.56709749665458231e-01 
 1.41449999999998066e-03  7.56952918331459501e-01 
 1.41549999999998058e-03  7.57195843950318359e-01 
 1.41649999999998049e-03  7.57438526764960485e-01 
 1.41749999999998041e-03  7.57680967018068752e-01 
 1.41849999999998032e-03  7.57923164952083561e-01 
 1.41949999999998024e-03  7.58165120809202620e-01 
 1.42049999999998016e-03  7.58406834831381937e-01 
 1.42149999999998007e-03  7.58648307260335830e-01 
 1.42249999999997999e-03  7.58889538337536695e-01 
 1.42349999999997990e-03  7.59130528304215790e-01 
 1.42449999999997982e-03  7.59371277401362899e-01 
 1.42549999999997973e-03  7.59611785869727107e-01 
 1.42649999999997965e-03  7.59852053949817141e-01 
 1.42749999999997957e-03  7.60092081881901027e-01 
 1.42849999999997948e-03  7.60331869906006763e-01 
 1.42949999999997940e-03  7.60571418261922538e-01 
 1.43049999999997931e-03  7.60810727189196845e-01 
 1.43149999999997923e-03  7.61049796927138478e-01 
 1.43249999999997915e-03  7.61288627714817312e-01 
 1.43349999999997906e-03  7.61527219791064303e-01 
 1.43449999999997898e-03  7.61765573394471485e-01 
 1.43549999999997889e-03  7.62003688763392306e-01 
 1.43649999999997881e-03  7.62241566135942517e-01 
 1.43749999999997873e-03  7.62479205749999611e-01 
 1.43849999999997864e-03  7.62716607843202832e-01 
 1.43949999999997856e-03  7.62953772652954498e-01 
 1.44049999999997847e-03  7.63190700416419676e-01 
 1.44149999999997839e-03  7.63427391370525954e-01 
 1.44249999999997830e-03  7.63663845751964443e-01 
 1.44349999999997822e-03  7.63900063797189777e-01 
 1.44449999999997814e-03  7.64136045742419889e-01 
 1.44549999999997805e-03  7.64371791823636682e-01 
 1.44649999999997797e-03  7.64607302276586243e-01 
 1.44749999999997788e-03  7.64842577336779295e-01 
 1.44849999999997780e-03  7.65077617239491081e-01 
 1.44949999999997772e-03  7.65312422219761257e-01 
 1.45049999999997763e-03  7.65546992512394886e-01 
 1.45149999999997755e-03  7.65781328351962443e-01 
 1.45249999999997746e-03  7.66015429972799700e-01 
 1.45349999999997738e-03  7.66249297609008506e-01 
 1.45449999999997730e-03  7.66482931494456676e-01 
 1.45549999999997721e-03  7.66716331862777989e-01 
 1.45649999999997713e-03  7.66949498947372854e-01 
 1.45749999999997704e-03  7.67182432981408313e-01 
 1.45849999999997696e-03  7.67415134197818594e-01 
 1.45949999999997687e-03  7.67647602829304776e-01 
 1.46049999999997679e-03  7.67879839108335682e-01 
 1.46149999999997671e-03  7.68111843267147654e-01 
 1.46249999999997662e-03  7.68343615537744995e-01 
 1.46349999999997654e-03  7.68575156151899974e-01 
 1.46449999999997645e-03  7.68806465341153267e-01 
 1.46549999999997637e-03  7.69037543336814067e-01 
 1.46649999999997629e-03  7.69268390369960531e-01 
 1.46749999999997620e-03  7.69499006671439667e-01 
 1.46849999999997612e-03  7.69729392471867890e-01 
 1.46949999999997603e-03  7.69959548001631133e-01 
 1.47049999999997595e-03  7.70189473490884846e-01 
 1.47149999999997587e-03  7.70419169169554441e-01 
 1.47249999999997578e-03  7.70648635267335846e-01 
 1.47349999999997570e-03  7.70877872013695065e-01 
 1.47449999999997561e-03  7.71106879637869058e-01 
