 time            v(doh)          v(qol)          v(qoh)          v(qrl)          v(qrh)          v(col)          v(coh)         
 9.22960000e-02  7.27991176e+00  6.44515385e+00  7.28041176e+00  6.44515385e+00  7.28041176e+00  6.45015385e+00  7.28541176e+00 
 9.23960000e-02  7.27697059e+00  6.44130769e+00  7.27747059e+00  6.44130769e+00  7.27747059e+00  6.44630769e+00  7.28247059e+00 
 9.24960000e-02  7.27402941e+00  6.43746154e+00  7.27452941e+00  6.43746154e+00  7.27452941e+00  6.44246154e+00  7.27952941e+00 
 9.25960000e-02  7.27108824e+00  6.43361538e+00  7.27158824e+00  6.43361538e+00  7.27158824e+00  6.43861538e+00  7.27658824e+00 
 9.26960000e-02  7.26814706e+00  6.42976923e+00  7.26864706e+00  6.42976923e+00  7.26864706e+00  6.43476923e+00  7.27364706e+00 
 9.27960000e-02  7.26520588e+00  6.42592308e+00  7.26570588e+00  6.42592308e+00  7.26570588e+00  6.43092308e+00  7.27070588e+00 
 9.28960000e-02  7.26226471e+00  6.42207692e+00  7.26276471e+00  6.42207692e+00  7.26276471e+00  6.42707692e+00  7.26776471e+00 
 9.29960000e-02  7.25932353e+00  6.41823077e+00  7.25982353e+00  6.41823077e+00  7.25982353e+00  6.42323077e+00  7.26482353e+00 
 9.30960000e-02  7.25638235e+00  6.41438462e+00  7.25688235e+00  6.41438462e+00  7.25688235e+00  6.41938462e+00  7.26188235e+00 
 9.31960000e-02  7.25344118e+00  6.41053846e+00  7.25394118e+00  6.41053846e+00  7.25394118e+00  6.41553846e+00  7.25894118e+00 
 9.32960000e-02  7.25050000e+00  6.40669231e+00  7.25100000e+00  6.40669231e+00  7.25100000e+00  6.41169231e+00  7.25600000e+00 
 9.33960000e-02  7.24755882e+00  6.40284615e+00  7.24805882e+00  6.40284615e+00  7.24805882e+00  6.40784615e+00  7.25305882e+00 
 9.34960000e-02  7.24461765e+00  6.39900000e+00  7.24511765e+00  6.39900000e+00  7.24511765e+00  6.40400000e+00  7.25011765e+00 
 9.35960000e-02  7.24167647e+00  6.39515385e+00  7.24217647e+00  6.39515385e+00  7.24217647e+00  6.40015385e+00  7.24717647e+00 
 9.36960000e-02  7.23873529e+00  6.39130769e+00  7.23923529e+00  6.39130769e+00  7.23923529e+00  6.39630769e+00  7.24423529e+00 
 9.37960000e-02  7.23579412e+00  6.38746154e+00  7.23629412e+00  6.38746154e+00  7.23629412e+00  6.39246154e+00  7.24129412e+00 
 9.38960000e-02  7.23285294e+00  6.38361538e+00  7.23335294e+00  6.38361538e+00  7.23335294e+00  6.38861538e+00  7.23835294e+00 
 9.39960000e-02  7.22991176e+00  6.37976923e+00  7.23041176e+00  6.37976923e+00  7.23041176e+00  6.38476923e+00  7.23541176e+00 
 9.40960000e-02  7.22697059e+00  6.37592308e+00  7.22747059e+00  6.37592308e+00  7.22747059e+00  6.38092308e+00  7.23247059e+00 
 9.41960000e-02  7.22402941e+00  6.37207692e+00  7.22452941e+00  6.37207692e+00  7.22452941e+00  6.37707692e+00  7.22952941e+00 
 9.42960000e-02  7.22108824e+00  6.36823077e+00  7.22158824e+00  6.36823077e+00  7.22158824e+00  6.37323077e+00  7.22658824e+00 
 9.43960000e-02  7.21814706e+00  6.36438462e+00  7.21864706e+00  6.36438462e+00  7.21864706e+00  6.36938462e+00  7.22364706e+00 
 9.44960000e-02  7.21520588e+00  6.36053846e+00  7.21570588e+00  6.36053846e+00  7.21570588e+00  6.36553846e+00  7.22070588e+00 
 9.45960000e-02  7.21226471e+00  6.35669231e+00  7.21276471e+00  6.35669231e+00  7.21276471e+00  6.36169231e+00  7.21776471e+00 
 9.46960000e-02  7.20932353e+00  6.35284615e+00  7.20982353e+00  6.35284615e+00  7.20982353e+00  6.35784615e+00  7.21482353e+00 
 9.47960000e-02  7.20638235e+00  6.34900000e+00  7.20688235e+00  6.34900000e+00  7.20688235e+00  6.35400000e+00  7.21188235e+00 
 9.48960000e-02  7.20344118e+00  6.34515385e+00  7.20394118e+00  6.34515385e+00  7.20394118e+00  6.35015385e+00  7.20894118e+00 
 9.49960000e-02  7.20050000e+00  6.34130769e+00  7.20100000e+00  6.34130769e+00  7.20100000e+00  6.34630769e+00  7.20600000e+00 
 9.50960000e-02  7.19755882e+00  6.33746154e+00  7.19805882e+00  6.33746154e+00  7.19805882e+00  6.34246154e+00  7.20305882e+00 
 9.51960000e-02  7.19461765e+00  6.33361538e+00  7.19511765e+00  6.33361538e+00  7.19511765e+00  6.33861538e+00  7.20011765e+00 
 9.52960000e-02  7.19167647e+00  6.32976923e+00  7.19217647e+00  6.32976923e+00  7.19217647e+00  6.33476923e+00  7.19717647e+00 
 9.53960000e-02  7.18873529e+00  6.32592308e+00  7.18923529e+00  6.32592308e+00  7.18923529e+00  6.33092308e+00  7.19423529e+00 
 9.54960000e-02  7.18579412e+00  6.32207692e+00  7.18629412e+00  6.32207692e+00  7.18629412e+00  6.32707692e+00  7.19129412e+00 
 9.55960000e-02  7.18285294e+00  6.31823077e+00  7.18335294e+00  6.31823077e+00  7.18335294e+00  6.32323077e+00  7.18835294e+00 
 9.56960000e-02  7.17991176e+00  6.31438462e+00  7.18041176e+00  6.31438462e+00  7.18041176e+00  6.31938462e+00  7.18541176e+00 
 9.57960000e-02  7.17697059e+00  6.31053846e+00  7.17747059e+00  6.31053846e+00  7.17747059e+00  6.31553846e+00  7.18247059e+00 
 9.58960000e-02  7.17402941e+00  6.30669231e+00  7.17452941e+00  6.30669231e+00  7.17452941e+00  6.31169231e+00  7.17952941e+00 
 9.59960000e-02  7.17108824e+00  6.30284615e+00  7.17158824e+00  6.30284615e+00  7.17158824e+00  6.30784615e+00  7.17658824e+00 
 9.60960000e-02  7.16814706e+00  6.29900000e+00  7.16864706e+00  6.29900000e+00  7.16864706e+00  6.30400000e+00  7.17364706e+00 
 9.61960000e-02  7.16520588e+00  6.29515385e+00  7.16570588e+00  6.29515385e+00  7.16570588e+00  6.30015385e+00  7.17070588e+00 
 9.62960000e-02  7.16226471e+00  6.29130769e+00  7.16276471e+00  6.29130769e+00  7.16276471e+00  6.29630769e+00  7.16776471e+00 
 9.63960000e-02  7.15932353e+00  6.28746154e+00  7.15982353e+00  6.28746154e+00  7.15982353e+00  6.29246154e+00  7.16482353e+00 
 9.64960000e-02  7.15638235e+00  6.28361538e+00  7.15688235e+00  6.28361538e+00  7.15688235e+00  6.28861538e+00  7.16188235e+00 
 9.65960000e-02  7.15344118e+00  6.27976923e+00  7.15394118e+00  6.27976923e+00  7.15394118e+00  6.28476923e+00  7.15894118e+00 
 9.66960000e-02  7.15050000e+00  6.27592308e+00  7.15100000e+00  6.27592308e+00  7.15100000e+00  6.28092308e+00  7.15600000e+00 
 9.67960000e-02  7.14755882e+00  6.27207692e+00  7.14805882e+00  6.27207692e+00  7.14805882e+00  6.27707692e+00  7.15305882e+00 
 9.68960000e-02  7.14461765e+00  6.26823077e+00  7.14511765e+00  6.26823077e+00  7.14511765e+00  6.27323077e+00  7.15011765e+00 
 9.69960000e-02  7.14167647e+00  6.26438462e+00  7.14217647e+00  6.26438462e+00  7.14217647e+00  6.26938462e+00  7.14717647e+00 
 9.70960000e-02  7.13873529e+00  6.26053846e+00  7.13923529e+00  6.26053846e+00  7.13923529e+00  6.26553846e+00  7.14423529e+00 
 9.71960000e-02  7.13579412e+00  6.25669231e+00  7.13629412e+00  6.25669231e+00  7.13629412e+00  6.26169231e+00  7.14129412e+00 
 9.72960000e-02  7.13285294e+00  6.25284615e+00  7.13335294e+00  6.25284615e+00  7.13335294e+00  6.25784615e+00  7.13835294e+00 
 9.73960000e-02  7.12991176e+00  6.24900000e+00  7.13041176e+00  6.24900000e+00  7.13041176e+00  6.25400000e+00  7.13541176e+00 
 9.74960000e-02  7.12697059e+00  6.24515385e+00  7.12747059e+00  6.24515385e+00  7.12747059e+00  6.25015385e+00  7.13247059e+00 
 9.75960000e-02  7.12402941e+00  6.24130769e+00  7.12452941e+00  6.24130769e+00  7.12452941e+00  6.24630769e+00  7.12952941e+00 
 9.76960000e-02  7.12108824e+00  6.23746154e+00  7.12158824e+00  6.23746154e+00  7.12158824e+00  6.24246154e+00  7.12658824e+00 
 9.77960000e-02  7.11814706e+00  6.23361538e+00  7.11864706e+00  6.23361538e+00  7.11864706e+00  6.23861538e+00  7.12364706e+00 
 9.78960000e-02  7.11520588e+00  6.22976923e+00  7.11570588e+00  6.22976923e+00  7.11570588e+00  6.23476923e+00  7.12070588e+00 
 9.79960000e-02  7.11226471e+00  6.22592308e+00  7.11276471e+00  6.22592308e+00  7.11276471e+00  6.23092308e+00  7.11776471e+00 
 9.80960000e-02  7.10932353e+00  6.22207692e+00  7.10982353e+00  6.22207692e+00  7.10982353e+00  6.22707692e+00  7.11482353e+00 
 9.81960000e-02  7.10638235e+00  6.21823077e+00  7.10688235e+00  6.21823077e+00  7.10688235e+00  6.22323077e+00  7.11188235e+00 
 9.82960000e-02  7.10344118e+00  6.21438462e+00  7.10394118e+00  6.21438462e+00  7.10394118e+00  6.21938462e+00  7.10894118e+00 
 9.83960000e-02  7.10050000e+00  6.21053846e+00  7.10100000e+00  6.21053846e+00  7.10100000e+00  6.21553846e+00  7.10600000e+00 
 9.84960000e-02  7.09755882e+00  6.20669231e+00  7.09805882e+00  6.20669231e+00  7.09805882e+00  6.21169231e+00  7.10305882e+00 
 9.85960000e-02  7.09461765e+00  6.20284615e+00  7.09511765e+00  6.20284615e+00  7.09511765e+00  6.20784615e+00  7.10011765e+00 
 9.86960000e-02  7.09167647e+00  6.19900000e+00  7.09217647e+00  6.19900000e+00  7.09217647e+00  6.20400000e+00  7.09717647e+00 
 9.87960000e-02  7.08873529e+00  6.19515385e+00  7.08923529e+00  6.19515385e+00  7.08923529e+00  6.20015385e+00  7.09423529e+00 
 9.88960000e-02  7.08579412e+00  6.19130769e+00  7.08629412e+00  6.19130769e+00  7.08629412e+00  6.19630769e+00  7.09129412e+00 
 9.89960000e-02  7.08285294e+00  6.18746154e+00  7.08335294e+00  6.18746154e+00  7.08335294e+00  6.19246154e+00  7.08835294e+00 
 9.90960000e-02  7.07991176e+00  6.18361538e+00  7.08041176e+00  6.18361538e+00  7.08041176e+00  6.18861538e+00  7.08541176e+00 
 9.91960000e-02  7.07697059e+00  6.17976923e+00  7.07747059e+00  6.17976923e+00  7.07747059e+00  6.18476923e+00  7.08247059e+00 
 9.92960000e-02  7.07402941e+00  6.17592308e+00  7.07452941e+00  6.17592308e+00  7.07452941e+00  6.18092308e+00  7.07952941e+00 
 9.93960000e-02  7.07108824e+00  6.17207692e+00  7.07158824e+00  6.17207692e+00  7.07158824e+00  6.17707692e+00  7.07658824e+00 
 9.94960000e-02  7.06814706e+00  6.16823077e+00  7.06864706e+00  6.16823077e+00  7.06864706e+00  6.17323077e+00  7.07364706e+00 
 9.95960000e-02  7.06520588e+00  6.16438462e+00  7.06570588e+00  6.16438462e+00  7.06570588e+00  6.16938462e+00  7.07070588e+00 
 9.96960000e-02  7.06226471e+00  6.16053846e+00  7.06276471e+00  6.16053846e+00  7.06276471e+00  6.16553846e+00  7.06776471e+00 
 9.97960000e-02  7.05932353e+00  6.15669231e+00  7.05982353e+00  6.15669231e+00  7.05982353e+00  6.16169231e+00  7.06482353e+00 
 9.98960000e-02  7.05638235e+00  6.15284615e+00  7.05688235e+00  6.15284615e+00  7.05688235e+00  6.15784615e+00  7.06188235e+00 
 9.99960000e-02  7.05344118e+00  6.14900000e+00  7.05394118e+00  6.14900000e+00  7.05394118e+00  6.15400000e+00  7.05894118e+00 
 1.00096000e-01  7.05050000e+00  6.14515385e+00  7.05100000e+00  6.14515385e+00  7.05100000e+00  6.15015385e+00  7.05600000e+00 
 1.00196000e-01  7.04755882e+00  6.14130769e+00  7.04805882e+00  6.14130769e+00  7.04805882e+00  6.14630769e+00  7.05305882e+00 
 1.00296000e-01  7.04461765e+00  6.13746154e+00  7.04511765e+00  6.13746154e+00  7.04511765e+00  6.14246154e+00  7.05011765e+00 
 1.00396000e-01  7.04167647e+00  6.13361538e+00  7.04217647e+00  6.13361538e+00  7.04217647e+00  6.13861538e+00  7.04717647e+00 
 1.00496000e-01  7.03873529e+00  6.12976923e+00  7.03923529e+00  6.12976923e+00  7.03923529e+00  6.13476923e+00  7.04423529e+00 
 1.00596000e-01  7.03579412e+00  6.12592308e+00  7.03629412e+00  6.12592308e+00  7.03629412e+00  6.13092308e+00  7.04129412e+00 
 1.00696000e-01  7.03285294e+00  6.12207692e+00  7.03335294e+00  6.12207692e+00  7.03335294e+00  6.12707692e+00  7.03835294e+00 
 1.00796000e-01  7.02991176e+00  6.11823077e+00  7.03041176e+00  6.11823077e+00  7.03041176e+00  6.12323077e+00  7.03541176e+00 
 1.00896000e-01  7.02697059e+00  6.11438462e+00  7.02747059e+00  6.11438462e+00  7.02747059e+00  6.11938462e+00  7.03247059e+00 
 1.00996000e-01  7.02402941e+00  6.11053846e+00  7.02452941e+00  6.11053846e+00  7.02452941e+00  6.11553846e+00  7.02952941e+00 
 1.01096000e-01  7.02108824e+00  6.10669231e+00  7.02158824e+00  6.10669231e+00  7.02158824e+00  6.11169231e+00  7.02658824e+00 
 1.01196000e-01  7.01814706e+00  6.10284615e+00  7.01864706e+00  6.10284615e+00  7.01864706e+00  6.10784615e+00  7.02364706e+00 
 1.01296000e-01  7.01520588e+00  6.09900000e+00  7.01570588e+00  6.09900000e+00  7.01570588e+00  6.10400000e+00  7.02070588e+00 
 1.01396000e-01  7.01226471e+00  6.09515385e+00  7.01276471e+00  6.09515385e+00  7.01276471e+00  6.10015385e+00  7.01776471e+00 
 1.01496000e-01  7.00932353e+00  6.09130769e+00  7.00982353e+00  6.09130769e+00  7.00982353e+00  6.09630769e+00  7.01482353e+00 
 1.01596000e-01  7.00638235e+00  6.08746154e+00  7.00688235e+00  6.08746154e+00  7.00688235e+00  6.09246154e+00  7.01188235e+00 
 1.01696000e-01  7.00344118e+00  6.08361538e+00  7.00394118e+00  6.08361538e+00  7.00394118e+00  6.08861538e+00  7.00894118e+00 
 1.01796000e-01  7.00050000e+00  6.07976923e+00  7.00100000e+00  6.07976923e+00  7.00100000e+00  6.08476923e+00  7.00600000e+00 
 1.01896000e-01  6.99755882e+00  6.07592308e+00  6.99805882e+00  6.07592308e+00  6.99805882e+00  6.08092308e+00  7.00305882e+00 
 1.01996000e-01  6.99461765e+00  6.07207692e+00  6.99511765e+00  6.07207692e+00  6.99511765e+00  6.07707692e+00  7.00011765e+00 
 1.02096000e-01  6.99167647e+00  6.06823077e+00  6.99217647e+00  6.06823077e+00  6.99217647e+00  6.07323077e+00  6.99717647e+00 
 1.02196000e-01  6.98873529e+00  6.06438462e+00  6.98923529e+00  6.06438462e+00  6.98923529e+00  6.06938462e+00  6.99423529e+00 
 1.02296000e-01  6.98579412e+00  6.06053846e+00  6.98629412e+00  6.06053846e+00  6.98629412e+00  6.06553846e+00  6.99129412e+00 
 1.02396000e-01  6.98285294e+00  6.05669231e+00  6.98335294e+00  6.05669231e+00  6.98335294e+00  6.06169231e+00  6.98835294e+00 
 1.02496000e-01  6.97991176e+00  6.05284615e+00  6.98041176e+00  6.05284615e+00  6.98041176e+00  6.05784615e+00  6.98541176e+00 
 1.02596000e-01  6.97697059e+00  6.04900000e+00  6.97747059e+00  6.04900000e+00  6.97747059e+00  6.05400000e+00  6.98247059e+00 
 1.02696000e-01  6.97402941e+00  6.04515385e+00  6.97452941e+00  6.04515385e+00  6.97452941e+00  6.05015385e+00  6.97952941e+00 
 1.02796000e-01  6.97108824e+00  6.04130769e+00  6.97158824e+00  6.04130769e+00  6.97158824e+00  6.04630769e+00  6.97658824e+00 
 1.02896000e-01  6.96814706e+00  6.03746154e+00  6.96864706e+00  6.03746154e+00  6.96864706e+00  6.04246154e+00  6.97364706e+00 
 1.02996000e-01  6.96520588e+00  6.03361538e+00  6.96570588e+00  6.03361538e+00  6.96570588e+00  6.03861538e+00  6.97070588e+00 
 1.03096000e-01  6.96226471e+00  6.02976923e+00  6.96276471e+00  6.02976923e+00  6.96276471e+00  6.03476923e+00  6.96776471e+00 
 1.03196000e-01  6.95932353e+00  6.02592308e+00  6.95982353e+00  6.02592308e+00  6.95982353e+00  6.03092308e+00  6.96482353e+00 
 1.03296000e-01  6.95638235e+00  6.02207692e+00  6.95688235e+00  6.02207692e+00  6.95688235e+00  6.02707692e+00  6.96188235e+00 
 1.03396000e-01  6.95344118e+00  6.01823077e+00  6.95394118e+00  6.01823077e+00  6.95394118e+00  6.02323077e+00  6.95894118e+00 
 1.03496000e-01  6.95050000e+00  6.01438462e+00  6.95100000e+00  6.01438462e+00  6.95100000e+00  6.01938462e+00  6.95600000e+00 
 1.03596000e-01  6.94755882e+00  6.01053846e+00  6.94805882e+00  6.01053846e+00  6.94805882e+00  6.01553846e+00  6.95305882e+00 
 1.03696000e-01  6.94461765e+00  6.00669231e+00  6.94511765e+00  6.00669231e+00  6.94511765e+00  6.01169231e+00  6.95011765e+00 
 1.03796000e-01  6.94167647e+00  6.00284615e+00  6.94217647e+00  6.00284615e+00  6.94217647e+00  6.00784615e+00  6.94717647e+00 
 1.03896000e-01  6.93873529e+00  5.99900000e+00  6.93923529e+00  5.99900000e+00  6.93923529e+00  6.00400000e+00  6.94423529e+00 
 1.03996000e-01  6.93579412e+00  5.99515385e+00  6.93629412e+00  5.99515385e+00  6.93629412e+00  6.00015385e+00  6.94129412e+00 
 1.04096000e-01  6.93285294e+00  5.99130769e+00  6.93335294e+00  5.99130769e+00  6.93335294e+00  5.99630769e+00  6.93835294e+00 
 1.04196000e-01  6.92991176e+00  5.98746154e+00  6.93041176e+00  5.98746154e+00  6.93041176e+00  5.99246154e+00  6.93541176e+00 
 1.04296000e-01  6.92697059e+00  5.98361538e+00  6.92747059e+00  5.98361538e+00  6.92747059e+00  5.98861538e+00  6.93247059e+00 
 1.04396000e-01  6.92402941e+00  5.97976923e+00  6.92452941e+00  5.97976923e+00  6.92452941e+00  5.98476923e+00  6.92952941e+00 
 1.04496000e-01  6.92108824e+00  5.97592308e+00  6.92158824e+00  5.97592308e+00  6.92158824e+00  5.98092308e+00  6.92658824e+00 
 1.04596000e-01  6.91814706e+00  5.97207692e+00  6.91864706e+00  5.97207692e+00  6.91864706e+00  5.97707692e+00  6.92364706e+00 
 1.04696000e-01  6.91520588e+00  5.96823077e+00  6.91570588e+00  5.96823077e+00  6.91570588e+00  5.97323077e+00  6.92070588e+00 
 1.04796000e-01  6.91226471e+00  5.96438462e+00  6.91276471e+00  5.96438462e+00  6.91276471e+00  5.96938462e+00  6.91776471e+00 
 1.04896000e-01  6.90932353e+00  5.96053846e+00  6.90982353e+00  5.96053846e+00  6.90982353e+00  5.96553846e+00  6.91482353e+00 
 1.04996000e-01  6.90638235e+00  5.95669231e+00  6.90688235e+00  5.95669231e+00  6.90688235e+00  5.96169231e+00  6.91188235e+00 
 1.05096000e-01  6.90344118e+00  5.95284615e+00  6.90394118e+00  5.95284615e+00  6.90394118e+00  5.95784615e+00  6.90894118e+00 
 1.05196000e-01  6.90050000e+00  5.94900000e+00  6.90100000e+00  5.94900000e+00  6.90100000e+00  5.95400000e+00  6.90600000e+00 
 1.05296000e-01  6.89755882e+00  5.94515385e+00  6.89805882e+00  5.94515385e+00  6.89805882e+00  5.95015385e+00  6.90305882e+00 
 1.05396000e-01  6.89461765e+00  5.94130769e+00  6.89511765e+00  5.94130769e+00  6.89511765e+00  5.94630769e+00  6.90011765e+00 
 1.05496000e-01  6.89167647e+00  5.93746154e+00  6.89217647e+00  5.93746154e+00  6.89217647e+00  5.94246154e+00  6.89717647e+00 
 1.05596000e-01  6.88873529e+00  5.93361538e+00  6.88923529e+00  5.93361538e+00  6.88923529e+00  5.93861538e+00  6.89423529e+00 
 1.05696000e-01  6.88579412e+00  5.92976923e+00  6.88629412e+00  5.92976923e+00  6.88629412e+00  5.93476923e+00  6.89129412e+00 
 1.05796000e-01  6.88285294e+00  5.92592308e+00  6.88335294e+00  5.92592308e+00  6.88335294e+00  5.93092308e+00  6.88835294e+00 
 1.05896000e-01  6.87991176e+00  5.92207692e+00  6.88041176e+00  5.92207692e+00  6.88041176e+00  5.92707692e+00  6.88541176e+00 
 1.05996000e-01  6.87697059e+00  5.91823077e+00  6.87747059e+00  5.91823077e+00  6.87747059e+00  5.92323077e+00  6.88247059e+00 
 1.06096000e-01  6.87402941e+00  5.91438462e+00  6.87452941e+00  5.91438462e+00  6.87452941e+00  5.91938462e+00  6.87952941e+00 
 1.06196000e-01  6.87108824e+00  5.91053846e+00  6.87158824e+00  5.91053846e+00  6.87158824e+00  5.91553846e+00  6.87658824e+00 
 1.06296000e-01  6.86814706e+00  5.90669231e+00  6.86864706e+00  5.90669231e+00  6.86864706e+00  5.91169231e+00  6.87364706e+00 
 1.06396000e-01  6.86520588e+00  5.90284615e+00  6.86570588e+00  5.90284615e+00  6.86570588e+00  5.90784615e+00  6.87070588e+00 
 1.06496000e-01  6.86226471e+00  5.89900000e+00  6.86276471e+00  5.89900000e+00  6.86276471e+00  5.90400000e+00  6.86776471e+00 
 1.06596000e-01  6.85932353e+00  5.89515385e+00  6.85982353e+00  5.89515385e+00  6.85982353e+00  5.90015385e+00  6.86482353e+00 
 1.06696000e-01  6.85638235e+00  5.89130769e+00  6.85688235e+00  5.89130769e+00  6.85688235e+00  5.89630769e+00  6.86188235e+00 
 1.06796000e-01  6.85344118e+00  5.88746154e+00  6.85394118e+00  5.88746154e+00  6.85394118e+00  5.89246154e+00  6.85894118e+00 
 1.06896000e-01  6.85050000e+00  5.88361538e+00  6.85100000e+00  5.88361538e+00  6.85100000e+00  5.88861538e+00  6.85600000e+00 
 1.06996000e-01  6.84755882e+00  5.87976923e+00  6.84805882e+00  5.87976923e+00  6.84805882e+00  5.88476923e+00  6.85305882e+00 
 1.07096000e-01  6.84461765e+00  5.87592308e+00  6.84511765e+00  5.87592308e+00  6.84511765e+00  5.88092308e+00  6.85011765e+00 
 1.07196000e-01  6.84167647e+00  5.87207692e+00  6.84217647e+00  5.87207692e+00  6.84217647e+00  5.87707692e+00  6.84717647e+00 
 1.07296000e-01  6.83873529e+00  5.86823077e+00  6.83923529e+00  5.86823077e+00  6.83923529e+00  5.87323077e+00  6.84423529e+00 
 1.07396000e-01  6.83579412e+00  5.86438462e+00  6.83629412e+00  5.86438462e+00  6.83629412e+00  5.86938462e+00  6.84129412e+00 
 1.07496000e-01  6.83285294e+00  5.86053846e+00  6.83335294e+00  5.86053846e+00  6.83335294e+00  5.86553846e+00  6.83835294e+00 
 1.07596000e-01  6.82991176e+00  5.85669231e+00  6.83041176e+00  5.85669231e+00  6.83041176e+00  5.86169231e+00  6.83541176e+00 
 1.07696000e-01  6.82697059e+00  5.85284615e+00  6.82747059e+00  5.85284615e+00  6.82747059e+00  5.85784615e+00  6.83247059e+00 
 1.07796000e-01  6.82402941e+00  5.84900000e+00  6.82452941e+00  5.84900000e+00  6.82452941e+00  5.85400000e+00  6.82952941e+00 
 1.07896000e-01  6.82108824e+00  5.84515385e+00  6.82158824e+00  5.84515385e+00  6.82158824e+00  5.85015385e+00  6.82658824e+00 
 1.07996000e-01  6.81814706e+00  5.84130769e+00  6.81864706e+00  5.84130769e+00  6.81864706e+00  5.84630769e+00  6.82364706e+00 
 1.08096000e-01  6.81520588e+00  5.83746154e+00  6.81570588e+00  5.83746154e+00  6.81570588e+00  5.84246154e+00  6.82070588e+00 
 1.08196000e-01  6.81226471e+00  5.83361538e+00  6.81276471e+00  5.83361538e+00  6.81276471e+00  5.83861538e+00  6.81776471e+00 
 1.08296000e-01  6.80932353e+00  5.82976923e+00  6.80982353e+00  5.82976923e+00  6.80982353e+00  5.83476923e+00  6.81482353e+00 
 1.08396000e-01  6.80638235e+00  5.82592308e+00  6.80688235e+00  5.82592308e+00  6.80688235e+00  5.83092308e+00  6.81188235e+00 
 1.08496000e-01  6.80344118e+00  5.82207692e+00  6.80394118e+00  5.82207692e+00  6.80394118e+00  5.82707692e+00  6.80894118e+00 
 1.08596000e-01  6.80050000e+00  5.81823077e+00  6.80100000e+00  5.81823077e+00  6.80100000e+00  5.82323077e+00  6.80600000e+00 
 1.08696000e-01  6.79755882e+00  5.81438462e+00  6.79805882e+00  5.81438462e+00  6.79805882e+00  5.81938462e+00  6.80305882e+00 
 1.08796000e-01  6.79461765e+00  5.81053846e+00  6.79511765e+00  5.81053846e+00  6.79511765e+00  5.81553846e+00  6.80011765e+00 
 1.08896000e-01  6.79167647e+00  5.80669231e+00  6.79217647e+00  5.80669231e+00  6.79217647e+00  5.81169231e+00  6.79717647e+00 
 1.08996000e-01  6.78873529e+00  5.80284615e+00  6.78923529e+00  5.80284615e+00  6.78923529e+00  5.80784615e+00  6.79423529e+00 
 1.09096000e-01  6.78579412e+00  5.79900000e+00  6.78629412e+00  5.79900000e+00  6.78629412e+00  5.80400000e+00  6.79129412e+00 
 1.09196000e-01  6.78285294e+00  5.79515385e+00  6.78335294e+00  5.79515385e+00  6.78335294e+00  5.80015385e+00  6.78835294e+00 
 1.09296000e-01  6.77991176e+00  5.79130769e+00  6.78041176e+00  5.79130769e+00  6.78041176e+00  5.79630769e+00  6.78541176e+00 
 1.09396000e-01  6.77697059e+00  5.78746154e+00  6.77747059e+00  5.78746154e+00  6.77747059e+00  5.79246154e+00  6.78247059e+00 
 1.09496000e-01  6.77402941e+00  5.78361538e+00  6.77452941e+00  5.78361538e+00  6.77452941e+00  5.78861538e+00  6.77952941e+00 
 1.09596000e-01  6.77108824e+00  5.77976923e+00  6.77158824e+00  5.77976923e+00  6.77158824e+00  5.78476923e+00  6.77658824e+00 
 1.09696000e-01  6.76814706e+00  5.77592308e+00  6.76864706e+00  5.77592308e+00  6.76864706e+00  5.78092308e+00  6.77364706e+00 
 1.09796000e-01  6.76520588e+00  5.77207692e+00  6.76570588e+00  5.77207692e+00  6.76570588e+00  5.77707692e+00  6.77070588e+00 
 1.09896000e-01  6.76226471e+00  5.76823077e+00  6.76276471e+00  5.76823077e+00  6.76276471e+00  5.77323077e+00  6.76776471e+00 
 1.09996000e-01  6.75932353e+00  5.76438462e+00  6.75982353e+00  5.76438462e+00  6.75982353e+00  5.76938462e+00  6.76482353e+00 
 1.10096000e-01  6.75638235e+00  5.76053846e+00  6.75688235e+00  5.76053846e+00  6.75688235e+00  5.76553846e+00  6.76188235e+00 
 1.10196000e-01  6.75344118e+00  5.75669231e+00  6.75394118e+00  5.75669231e+00  6.75394118e+00  5.76169231e+00  6.75894118e+00 
 1.10296000e-01  6.75050000e+00  5.75284615e+00  6.75100000e+00  5.75284615e+00  6.75100000e+00  5.75784615e+00  6.75600000e+00 
 1.10396000e-01  6.74755882e+00  5.74900000e+00  6.74805882e+00  5.74900000e+00  6.74805882e+00  5.75400000e+00  6.75305882e+00 
 1.10496000e-01  6.74461765e+00  5.74515385e+00  6.74511765e+00  5.74515385e+00  6.74511765e+00  5.75015385e+00  6.75011765e+00 
 1.10596000e-01  6.74167647e+00  5.74130769e+00  6.74217647e+00  5.74130769e+00  6.74217647e+00  5.74630769e+00  6.74717647e+00 
 1.10696000e-01  6.73873529e+00  5.73746154e+00  6.73923529e+00  5.73746154e+00  6.73923529e+00  5.74246154e+00  6.74423529e+00 
 1.10796000e-01  6.73579412e+00  5.73361538e+00  6.73629412e+00  5.73361538e+00  6.73629412e+00  5.73861538e+00  6.74129412e+00 
 1.10896000e-01  6.73285294e+00  5.72976923e+00  6.73335294e+00  5.72976923e+00  6.73335294e+00  5.73476923e+00  6.73835294e+00 
 1.10996000e-01  6.72991176e+00  5.72592308e+00  6.73041176e+00  5.72592308e+00  6.73041176e+00  5.73092308e+00  6.73541176e+00 
