role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
LEFT	32	27565261	5.98435779131995416e-1	-9.43749173504024554e1	3.83777867398799458e2	3.83713214121464091e2	3.85007898204628361e2	-3.93686471417390101e-6	3.87652617470327687e0	7.70015796409256316e-10	1.29046616461548051e-9	3.87653587813154132e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	27565262	5.98435779131995527e-1	-9.43749173503984196e1	3.83777867398797639e2	3.83713214121464318e2	3.85007898204624098e2	-3.93686475102362299e-6	3.87652617457063808e0	7.70015796409247838e-10	1.31127327548518648e-9	3.87653587794819021e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	27565263	5.98435779131995527e-1	-9.43749173503984480e1	3.83777867398796616e2	3.83713214121464375e2	3.85007898204621711e2	-3.93686477136019881e-6	3.87652617449644321e0	7.70015796409242978e-10	1.33443534502860105e-9	3.87653587786650089e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	27565264	5.98435779131995527e-1	-9.43749173503984196e1	3.83777867398795422e2	3.83713214121464375e2	3.85007898204618755e2	-3.93686479542568640e-6	3.87652617440659331e0	7.70015796409236981e-10	1.33562736369624198e-9	3.87653587790704801e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	32	27565265	5.98435779131995638e-1	-9.43749173503984053e1	3.83777867398792921e2	3.83713214121464432e2	3.85007898204612900e2	-3.93686484543904493e-6	3.87652617422689261e0	7.70015796409225401e-10	1.35672141085478789e-9	3.87653587769089647e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	33	27710575	6.01580473847368680e-1	9.52373485019602413e1	3.81460494529190044e2	3.81391199244063614e2	3.82696537578959976e2	-9.05305895553050696e-6	4.19331217952749657e0	7.65393075157919562e-10	1.25962995895685158e-9	-4.19332389473078138e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	27710576	6.01580473847368791e-1	9.52373485019642345e1	3.81460494529188168e2	3.81391199244063785e2	3.82696537578955656e2	-9.05305898984540238e-6	4.19331217939149692e0	7.65393075157910773e-10	1.28397416467547648e-9	-4.19332389461555977e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	27710577	6.01580473847368791e-1	9.52373485019642629e1	3.81460494529187258e2	3.81391199244063841e2	3.82696537578953553e2	-9.05305900579474310e-6	4.19331217932335765e0	7.65393075157906637e-10	1.28998780846380522e-9	-4.19332389460583954e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	27710578	6.01580473847368791e-1	9.52373485019642487e1	3.81460494529186121e2	3.81391199244064012e2	3.82696537578950824e2	-9.05305902654402640e-6	4.19331217923647070e0	7.65393075157901157e-10	1.31215469314292988e-9	-4.19332389439222197e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	33	27710579	6.01580473847368902e-1	9.52373485019722210e1	3.81460494529183791e2	3.81391199244064182e2	3.82696537578945367e2	-9.05305906915307352e-6	4.19331217906269682e0	7.65393075157890301e-10	1.29551429147950712e-9	-4.19332389427256658e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	34	27710980	6.01588215439975316e-1	9.56468851489649978e1	3.81458207379977523e2	3.81388550312334530e2	3.82694722530464901e2	-7.24933806136243279e-6	4.21868131593366424e0	7.65389445060929286e-10	1.33200487760786850e-9	-4.21869298756814715e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	27710981	6.01588215439975427e-1	9.56468851489689769e1	3.81458207379975704e2	3.81388550312334587e2	3.82694722530460240e2	-7.24933809931377194e-6	4.21868131579233374e0	7.65389445060919980e-10	1.31887515080537283e-9	-4.21869298738772613e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	27710982	6.01588215439975427e-1	9.56468851489689627e1	3.81458207379974851e2	3.81388550312334587e2	3.82694722530457852e2	-7.24933811874540147e-6	4.21868131571730931e0	7.65389445060915224e-10	1.27237452892570759e-9	-4.21869298730763376e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	34	27710983	6.01588215439975538e-1	9.56468851489769349e1	3.81458207379973715e2	3.81388550312334530e2	3.82694722530454783e2	-7.24933814304648620e-6	4.21868131562100235e0	7.65389445060909124e-10	1.27653258299602735e-9	-4.21869298718661412e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	35	27711768	6.01603725945997647e-1	9.64649489638929651e1	3.81453601139731290e2	3.81383381558181384e2	3.82690815460376598e2	-1.44929263337675706e-5	4.25638210977491305e0	7.65381630920752752e-10	1.24955115308417812e-9	-4.25639369551970503e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	27711769	6.01603725945997758e-1	9.64649489638969442e1	3.81453601139729187e2	3.81383381558181497e2	3.82690815460371596e2	-1.44929263690073701e-5	4.25638210961473806e0	7.65381630920742722e-10	1.22620530862366870e-9	-4.25639369540857615e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	27711770	6.01603725945997758e-1	9.64649489638969442e1	3.81453601139728107e2	3.81383381558181611e2	3.82690815460368924e2	-1.44929263884993227e-5	4.25638210953154239e0	7.65381630920737449e-10	1.22874374609254767e-9	-4.25639369529829992e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	35	27711771	6.01603725945997869e-1	9.64649489639048880e1	3.81453601139726743e2	3.81383381558181895e2	3.82690815460365343e2	-1.44929264149716400e-5	4.25638210942295014e0	7.65381630920730211e-10	1.24513686419637904e-9	-4.25639369518120247e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	36	28123893	6.09930148865017396e-1	-9.61008817386632899e1	3.81731061541398901e2	3.81660882271474122e2	3.82968212093127363e2	-1.31494782353580671e-5	4.25293710508349587e0	7.65936424186254188e-10	1.27786671576693291e-9	4.25294873855164468e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	28123894	6.09930148865017507e-1	-9.61008817386633041e1	3.81731061541396912e2	3.81660882271474236e2	3.82968212093122872e2	-1.31494782676722588e-5	4.25293710494028687e0	7.65936424186245192e-10	1.26863369680717252e-9	4.25294873838602872e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	28123895	6.09930148865017507e-1	-9.61008817386632757e1	3.81731061541395832e2	3.81660882271474293e2	3.82968212093120485e2	-1.31494782843254585e-5	4.25293710486432808e0	7.65936424186240436e-10	1.27435480262524785e-9	4.25294873829226105e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	36	28123896	6.09930148865017618e-1	-9.61008817386712337e1	3.81731061541394581e2	3.81660882271474293e2	3.82968212093117359e2	-1.31494783064415091e-5	4.25293710476668796e0	7.65936424186234336e-10	1.26733993187352334e-9	4.25294873816674635e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	37	28390225	6.15104124416127496e-1	-9.42856425270947369e1	3.84333812439480539e2	3.84269841496029699e2	3.85562930067721254e2	-4.02431615162593489e-6	3.82945059479488625e0	7.71125860135442106e-10	1.32032717884160033e-9	3.82946032888524091e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28390226	6.15104124416127607e-1	-9.42856425270867078e1	3.84333812439478720e2	3.84269841496029869e2	3.85562930067716820e2	-4.02431619035582014e-6	3.82945059466121096e0	7.71125860135433110e-10	1.30564418326981545e-9	3.82946032872932474e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28390227	6.15104124416127607e-1	-9.42856425270866936e1	3.84333812439477754e2	3.84269841496029926e2	3.85562930067714206e2	-4.02431621362020176e-6	3.82945059458656623e0	7.71125860135427941e-10	1.30342768623473110e-9	3.82946032863575514e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28390228	6.15104124416127607e-1	-9.42856425270866936e1	3.84333812439476674e2	3.84269841496029812e2	3.85562930067711022e2	-4.02431624162914102e-6	3.82945059449604575e0	7.71125860135421530e-10	1.31393311675476994e-9	3.82946032863665664e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	37	28390229	6.15104124416127718e-1	-9.42856425270827145e1	3.84333812439474400e2	3.84269841496029585e2	3.85562930067704997e2	-4.02431629261462740e-6	3.82945059431500567e0	7.71125860135409536e-10	1.32491650944828808e-9	3.82946032840489714e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	38	28535370	6.18248818200736738e-1	9.53261684849635742e1	3.82011404442599712e2	3.81942017008214691e2	3.83247549871066440e2	-8.89075060986254588e-6	4.19880760971862887e0	7.66495099742132420e-10	1.21697287221615681e-9	-4.19881933560594689e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	28535371	6.18248818200736849e-1	9.53261684849675390e1	3.82011404442597438e2	3.81942017008214862e2	3.83247549871060983e2	-8.89075065364347155e-6	4.19880760954664378e0	7.66495099742121460e-10	1.21606081512319413e-9	-4.19881933543899777e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	28535372	6.18248818200736849e-1	9.53261684849675675e1	3.82011404442596358e2	3.81942017008214918e2	3.83247549871058141e2	-8.89075067708915380e-6	4.19880760945888998e0	7.66495099742115876e-10	1.24452528525890487e-9	-4.19881933525601880e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	38	28535373	6.18248818200736960e-1	9.53261684849755397e1	3.82011404442594824e2	3.81942017008214975e2	3.83247549871054389e2	-8.89075070749864119e-6	4.19880760934222863e0	7.66495099742108225e-10	1.32034453884417905e-9	-4.19881933518905726e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	39	28948353	6.26598484614247941e-1	-9.61888752682787924e1	3.82274940353121110e2	3.82204528136489955e2	3.83512380863058581e2	-9.64470273521044579e-6	4.26861169979086874e0	7.67024761726116674e-10	1.21560009355226821e-9	4.26862334339164295e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	28948354	6.26598484614248052e-1	-9.61888752682827430e1	3.82274940353118893e2	3.82204528136490069e2	3.83512380863053238e2	-9.64470277751441706e-6	4.26861169962446230e0	7.67024761726106127e-10	1.24098949431301719e-9	4.26862334325861514e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	28948355	6.26598484614248052e-1	-9.61888752682827146e1	3.82274940353117699e2	3.82204528136490069e2	3.83512380863050453e2	-9.64470279980547312e-6	4.26861169953705843e0	7.67024761726100441e-10	1.22086662505781817e-9	4.26862334312042169e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	39	28948356	6.26598484614248163e-1	-9.61888752682906869e1	3.82274940353116165e2	3.82204528136490126e2	3.83512380863046815e2	-9.64470282770614378e-6	4.26861169942306784e0	7.67024761726093203e-10	1.24687514787098852e-9	4.26862334303630764e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	40	28949149	6.26613986156302261e-1	-9.70042879426712545e1	3.82270949421692194e2	3.82199432425780230e2	3.83509769926448939e2	-1.31943119960854046e-5	4.34357336213844647e0	7.67019539852897532e-10	1.27166212905362877e-9	4.34358491944764324e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	28949150	6.26613986156302372e-1	-9.70042879426791558e1	3.82270949421690091e2	3.82199432425780401e2	3.83509769926444051e2	-1.31943120311053414e-5	4.34357336198553146e0	7.67019539852887606e-10	1.29043461972829450e-9	4.34358491930669288e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	28949151	6.26613986156302372e-1	-9.70042879426791274e1	3.82270949421688954e2	3.82199432425780515e2	3.83509769926441436e2	-1.31943120493274020e-5	4.34357336190476406e0	7.67019539852882332e-10	1.26768187708568762e-9	4.34358491915410028e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	40	28949152	6.26613986156302483e-1	-9.70042879426831064e1	3.82270949421687476e2	3.82199432425780628e2	3.83509769926438025e2	-1.31943120733095847e-5	4.34357336180025477e0	7.67019539852875715e-10	1.23838383799108121e-9	4.34358491908209654e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	41	29360837	6.34932648447044556e-1	9.62326447624074035e1	3.82523700377776493e2	3.82453412654977512e2	3.83760992531219472e2	-6.16889228821334590e-6	4.26058850979540615e0	7.67521985062438596e-10	1.24466224543890337e-9	-4.26060015813573045e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	41	29360838	6.34932648447044667e-1	9.62326447624153190e1	3.82523700377774389e2	3.82453412654977569e2	3.83760992531214526e2	-6.16889232955203164e-6	4.26058850964049096e0	7.67521985062428670e-10	1.23980007657557602e-9	-4.26060015798401537e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	41	29360839	6.34932648447044667e-1	9.62326447624153190e1	3.82523700377773253e2	3.82453412654977626e2	3.83760992531211969e2	-6.16889235077692056e-6	4.26058850955871904e0	7.67521985062423500e-10	1.22426288652844758e-9	-4.26060015783122026e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	41	29360840	6.34932648447044778e-1	9.62326447624193122e1	3.82523700377771718e2	3.82453412654977740e2	3.83760992531208558e2	-6.16889237998580142e-6	4.26058850945280820e0	7.67521985062416779e-10	1.21534439040686737e-9	-4.26060015781860102e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	42	30038878	6.48417593841649098e-1	-9.53396454554901993e1	3.85331810673433097e2	3.85266457686217564e2	3.86562706785467867e2	-1.09046154261806344e-5	3.92139007275411666e0	7.73125413570935315e-10	1.34635686683691594e-9	3.92139975058913404e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	42	30038879	6.48417593841649209e-1	-9.53396454554821986e1	3.85331810673431562e2	3.85266457686217677e2	3.86562706785463831e2	-1.09046154562710835e-5	3.92139007263198813e0	7.73125413570927250e-10	1.32230396103941524e-9	3.92139975045529088e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	42	30038880	6.48417593841649209e-1	-9.53396454554821986e1	3.85331810673430766e2	3.85266457686217677e2	3.86562706785461614e2	-1.09046154742855735e-5	3.92139007256662708e0	7.73125413570922804e-10	1.33797017508378671e-9	3.92139975043681499e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	42	30038881	6.48417593841649209e-1	-9.53396454554821844e1	3.85331810673429743e2	3.85266457686217620e2	3.86562706785458829e2	-1.09046154962182228e-5	3.92139007248410953e0	7.73125413570917220e-10	1.34706716799626249e-9	3.92139975036036947e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	42	30038882	6.48417593841649320e-1	-9.53396454554781769e1	3.85331810673427583e2	3.85266457686217564e2	3.86562706785453429e2	-1.09046155381327182e-5	3.92139007231907399e0	7.73125413570906467e-10	1.37746726423543625e-9	3.92139975015802644e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	43	30185951	6.51601001186678963e-1	9.63214761974960538e1	3.82985699253614882e2	3.82915579366531063e2	3.84222758712497523e2	-9.49743280549293781e-6	4.24801819213912157e0	7.68445517424994681e-10	1.26093965476682585e-9	-4.24802984853783983e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	43	30185952	6.51601001186679074e-1	9.63214761975039835e1	3.82985699253613006e2	3.82915579366531233e2	3.84222758712493089e2	-9.49743284015026494e-6	4.24801819200264585e0	7.68445517424985789e-10	1.25617408363826582e-9	-4.24802984847144671e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	43	30185953	6.51601001186679074e-1	9.63214761975039977e1	3.82985699253611926e2	3.82915579366531233e2	3.84222758712490702e2	-9.49743285811080746e-6	4.24801819193004082e0	7.68445517424981033e-10	1.31657182761204870e-9	-4.24802984831120511e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	43	30185954	6.51601001186679185e-1	9.63214761975079483e1	3.82985699253610619e2	3.82915579366531176e2	3.84222758712487860e2	-9.49743288080621841e-6	4.24801819183719953e0	7.68445517424975242e-10	1.34965562232823921e-9	-4.24802984833604569e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	44	30638918	6.54166666582867484e-1	1.69705627484771327e2	3.84411840062329020e2	3.84377297555880716e2	9.11167503400892205e-3	1.41121931286329207e1	9.45185346618086975e0	9.45250516102770533e0	-7.34842038427133860e-6	-9.45184902497840085e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	44	30638919	6.54166666666699981e-1	1.69705627484771412e2	3.84411830308379137e2	3.84377297566317225e2	9.11173484240498065e-3	1.41126893866206977e1	9.45193013025149398e0	9.45258268768102816e0	7.34300113068743872e-6	-9.45192568904906238e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	44	30638920	6.54166666666699981e-1	1.69705627484771412e2	3.84411830308377830e2	3.84377297566317282e2	9.11173484258876940e-3	1.41126893866864034e1	9.45193013026164586e0	9.45258268787373446e0	7.33480374047500768e-6	-9.45192568925097021e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	44	30638921	6.54166666666699981e-1	1.69705627484771412e2	3.84411830308375215e2	3.84377297566317452e2	9.11173484295750569e-3	1.41126893868178183e1	9.45193013028195139e0	9.45258268826035852e0	7.31842709021845309e-6	-9.45192568927905086e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	44	30638922	6.54166666666699981e-1	1.69705627484771441e2	3.84411830308369986e2	3.84377297566317623e2	9.11173484369001349e-3	1.41126893870806391e1	9.45193013032256069e0	9.45258268902845522e0	7.28578368820742301e-6	-9.45192568908385056e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	44	30638923	6.54166666666700092e-1	1.69705627484771412e2	3.84411830308359754e2	3.84377297566317850e2	9.11173484514160234e-3	1.41126893876062685e1	9.45193013040378105e0	9.45258269055072020e0	7.22093310096996959e-6	-9.45192568924767329e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	45	30648168	6.54213434953379802e-1	1.69679250803213648e2	3.84335941130614401e2	3.84335693648962831e2	5.03070648987367156e-2	1.11988989451028488e-6	5.03070654355785365e1	5.03070648987367690e1	-1.61606092452706237e-9	-5.03070612477926034e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	45	30648169	6.54213434953397011e-1	1.69679250803194037e2	3.84335941130598997e2	3.84335693648947426e2	5.03070649130889919e-2	1.11988989446056891e-6	5.03070654499321321e1	5.03070649130890430e1	-1.61608148631993000e-9	-5.03070612621474993e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	45	30648170	6.54213434953397011e-1	1.69679250803194037e2	3.84335941130599110e2	3.84335693648947426e2	5.03070649130963610e-2	1.11988989446045965e-6	5.03070654499395076e1	5.03070649130964114e1	-1.61606866198278854e-9	-5.03070612615158552e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	45	30648171	6.54213434953397011e-1	1.69679250803194037e2	3.84335941130599281e2	3.84335693648947426e2	5.03070649131111061e-2	1.11988989446030739e-6	5.03070654499542584e1	5.03070649131111622e1	-1.61605622540714340e-9	-5.03070612615354094e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	45	30648172	6.54213434953397011e-1	1.69679250803194037e2	3.84335941130599451e2	3.84335693648947370e2	5.03070649131406034e-2	1.11988989446006768e-6	5.03070654499837602e1	5.03070649131406569e1	-1.61600559826916130e-9	-5.03070612619324038e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	45	30648173	6.54213434953397122e-1	1.69679250803193952e2	3.84335941130599508e2	3.84335693648947313e2	5.03070649131995701e-2	1.11988989445983200e-6	5.03070654500427210e1	5.03070649131996248e1	-1.61600796375386215e-9	-5.03070612622876752e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	46	30650466	6.54224792491224227e-1	1.69664884826535115e2	3.84325765475162655e2	3.84325518000085822e2	5.96744662802010176e-2	1.10278105119064153e-6	5.96744668070306687e1	5.96744662802010808e1	-1.64619444807773674e-9	-5.96744626690340283e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	46	30650467	6.54224792491224338e-1	1.69664884826534973e2	3.84325765475162484e2	3.84325518000085538e2	5.96744662803266046e-2	1.10278105121799646e-6	5.96744668071562359e1	5.96744662803266692e1	-1.64617981766382711e-9	-5.96744626691407802e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	46	30650468	6.54224792491224338e-1	1.69664884826535001e2	3.84325765475162541e2	3.84325518000085538e2	5.96744662803324333e-2	1.10278105122143668e-6	5.96744668071620481e1	5.96744662803324957e1	-1.64617040579814405e-9	-5.96744626690622226e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	46	30650469	6.54224792491224338e-1	1.69664884826535030e2	3.84325765475162655e2	3.84325518000085538e2	5.96744662803440976e-2	1.10278105122879104e-6	5.96744668071736797e1	5.96744662803441628e1	-1.64620979566233826e-9	-5.96744626696012119e1	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
