role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
RIGHT	3	23022305	5.06783134672872837e-1	9.26926187472218572e1	-9.35390586720501460e-1	-3.91938092228729928e0	3.79519837160692532e2	3.79550213778821103e2	3.91937135614281829e0	3.79615441791744956e2	3.80846299064019888e2	-1.00953649956752607e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88606642776912858e0	2.59404792385051852e0
LEFT	4	23167089	5.09920081972904837e-1	-2.24226640729854276e0	9.33270862385439557e1	4.32049365170490773e0	3.77207070011897144e2	3.77237261517055003e2	4.32048212723892000e0	3.77308354572660278e2	3.78546751144484574e2	-1.31876963398428964e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88827702903032657e0	2.61852046038232045e0
GROUP	4	23167090	5.09920081972904948e-1	-2.24226640700969027e0	9.33270862388407778e1	4.32049365092615290e0	3.77207070011897486e2	3.77237261517055344e2	4.32048212709962165e0	3.77308354572658459e2	3.78546751144480197e2	-1.31876963719652419e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88827702903032701e0	2.61852046038171515e0
GROUP	4	23167091	5.09920081972904948e-1	-2.24226640494512663e0	9.33270862409053450e1	4.32049365149362075e0	3.77207070011897542e2	3.77237261517055401e2	4.32048212702765433e0	3.77308354572657493e2	3.78546751144477923e2	-1.31876963879672156e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88827702903032657e0	2.61852046038140251e0
RIGHT	4	23167092	5.09920081972905059e-1	-2.24226640580462666e0	9.33270862400498373e1	4.32049365114971806e0	3.77207070011897542e2	3.77237261517055401e2	4.32048212693642508e0	3.77308354572656356e2	3.78546751144474911e2	-1.31876964098051581e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88827702903032524e0	2.61852046038100550e0
LEFT	5	23434851	5.15125042000306066e-1	-2.08186046821232607e0	9.10881554747207218e1	3.83335048833407654e0	3.79963069285719428e2	3.79993481379972479e2	3.83334081863558218e0	3.80057442756037233e2	3.81286636047846230e2	-6.17462180012719176e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88713436575445437e0	2.58422601858147516e0
GROUP	5	23434852	5.15125042000306177e-1	-2.08186046780478762e0	9.10881554751242248e1	3.83335048825546210e0	3.79963069285719655e2	3.79993481379972707e2	3.83334081848410912e0	3.80057442756035073e2	3.81286636047841398e2	-6.17462184061631532e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88713436575445437e0	2.58422601858051548e0
GROUP	5	23434853	5.15125042000306177e-1	-2.08186046724997853e0	9.10881554756790308e1	3.83335048686348046e0	3.79963069285719769e2	3.79993481379972820e2	3.83334081840397900e0	3.80057442756033993e2	3.81286636047838840e2	-6.17462186212077762e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88713436575445437e0	2.58422601858000878e0
RIGHT	5	23434854	5.15125042000306288e-1	-2.08186046784484713e0	9.10881554750801286e1	3.83335048771874654e0	3.79963069285719655e2	3.79993481379972707e2	3.83334081830247886e0	3.80057442756032685e2	3.81286636047835827e2	-6.17462188873149927e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88713436575445481e0	2.58422601857936751e0
LEFT	6	23578512	5.18238747516037601e-1	9.38473828681559610e1	-9.45052752297641518e-1	-4.24683541162830913e0	3.77654271161174847e2	3.77684498460136354e2	4.24682377530533728e0	3.77754509630002758e2	3.78991546955884758e2	-7.59110792765682800e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88931355915369004e0	2.59938451732638365e0
GROUP	6	23578513	5.18238747516037712e-1	9.38473828678440185e1	-9.45052752617584702e-1	-4.24683538125353266e0	3.77654271161175018e2	3.77684498460136524e2	4.24682377514505482e0	3.77754509630000541e2	3.78991546955879642e2	-7.59110796889352928e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88931355915369092e0	2.59938451732567044e0
GROUP	6	23578514	5.18238747516037712e-1	9.38473828674965347e1	-9.45052752965068521e-1	-4.24683535616995833e0	3.77654271161175132e2	3.77684498460136638e2	4.24682377506071074e0	3.77754509629999461e2	3.78991546955876913e2	-7.59110799084090511e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88931355915369137e0	2.59938451732529519e0
RIGHT	6	23578515	5.18238747516037823e-1	9.38473828690865304e1	-9.45052751379066081e-1	-4.24683542652069956e0	3.77654271161175245e2	3.77684498460136751e2	4.24682377495098962e0	3.77754509629998267e2	3.78991546955873332e2	-7.59110801932553045e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88931355915369226e0	2.59938451732480758e0
LEFT	7	23578921	5.18246496062747530e-1	9.42571372816617270e1	-9.46082591266943496e-1	-4.28222778136372995e0	3.77651644424464791e2	3.77681871513183353e2	4.28221621126209673e0	3.77752401429353085e2	3.78990093202066987e2	-8.58599301723111634e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88934733112723841e0	2.61060407396650795e0
GROUP	7	23578922	5.18246496062747641e-1	9.42571372814854982e1	-9.46082591451158805e-1	-4.28222780724445684e0	3.77651644424465019e2	3.77681871513183580e2	4.28221621110324069e0	3.77752401429350869e2	3.78990093202061814e2	-8.58599305902078953e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88934733112723929e0	2.61060407396580318e0
GROUP	7	23578923	5.18246496062747641e-1	9.42571372805321204e1	-9.46082592404536626e-1	-4.28222777262112508e0	3.77651644424465019e2	3.77681871513183580e2	4.28221621101960270e0	3.77752401429349732e2	3.78990093202059199e2	-8.58599307936278382e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88934733112723974e0	2.61060407396543193e0
RIGHT	7	23578924	5.18246496062747752e-1	9.42571372800861269e1	-9.46082592854523341e-1	-4.28222781811949460e0	3.77651644424465019e2	3.77681871513183580e2	4.28221621091087812e0	3.77752401429348367e2	3.78990093202055846e2	-8.58599310642264553e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88934733112724018e0	2.61060407396494920e0
LEFT	8	23846337	5.23435989919119216e-1	9.34278112623285040e1	-9.35897756338519571e-1	-3.93635582631313152e0	3.80421380902346812e2	3.80451829679680998e2	3.93634621577541699e0	3.80517315404733552e2	3.81748498915595121e2	-1.05466140798430281e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88813794228644216e0	2.60654670953587209e0
GROUP	8	23846338	5.23435989919119327e-1	9.34278112619481931e1	-9.35897756714808793e-1	-3.93635576881878935e0	3.80421380902346982e2	3.80451829679681168e2	3.93634621566352205e0	3.80517315404732187e2	3.81748498915591540e2	-1.05466141074853689e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88813794228644127e0	2.60654670953518242e0
GROUP	8	23846339	5.23435989919119327e-1	9.34278112677314425e1	-9.35897750931559358e-1	-3.93635577482051691e0	3.80421380902346925e2	3.80451829679681111e2	3.93634621560330666e0	3.80517315404731335e2	3.81748498915589437e2	-1.05466141240031009e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88813794228644127e0	2.60654670953481071e0
GROUP	8	23846340	5.23435989919119327e-1	9.34278112630649389e1	-9.35897755598062986e-1	-3.93635576380537922e0	3.80421380902346812e2	3.80451829679680998e2	3.93634621552795005e0	3.80517315404730255e2	3.81748498915586993e2	-1.05466141433800401e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88813794228644216e0	2.60654670953434486e0
RIGHT	8	23846341	5.23435989919119438e-1	9.34278112608364637e1	-9.35897757818537457e-1	-3.93635582105883453e0	3.80421380902346925e2	3.80451829679681111e2	3.93634621537723639e0	3.80517315404728265e2	3.81748498915582445e2	-1.05466141780563289e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88813794228644305e0	2.60654670953341494e0
LEFT	9	23846738	5.23443733654175736e-1	9.30161247549682599e1	-9.35408737774451993e-1	-3.91998792588436684e0	3.80418435074629542e2	3.80448883616180808e2	3.91997829070046100e0	3.80514134278965685e2	3.81745003228597170e2	-1.00086167056382979e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88811011728206068e0	2.59661350562424387e0
GROUP	9	23846739	5.23443733654175847e-1	9.30161247554858477e1	-9.35408737252828359e-1	-3.91998792997162271e0	3.80418435074629713e2	3.80448883616180979e2	3.91997829057089575e0	3.80514134278963809e2	3.81745003228592907e2	-1.00086167385481334e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88811011728206113e0	2.59661350562345605e0
GROUP	9	23846740	5.23443733654175847e-1	9.30161247553250092e1	-9.35408737413666813e-1	-3.91998785422357754e0	3.80418435074629770e2	3.80448883616181035e2	3.91997829050177948e0	3.80514134278962899e2	3.81745003228590519e2	-1.00086167569904665e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88811011728206157e0	2.59661350562303550e0
GROUP	9	23846741	5.23443733654175847e-1	9.30161247590366003e1	-9.35408733702075779e-1	-3.91998786432736379e0	3.80418435074629713e2	3.80448883616180979e2	3.91997829041386670e0	3.80514134278961762e2	3.81745003228587450e2	-1.00086167810421619e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88811011728206068e0	2.59661350562250082e0
RIGHT	9	23846742	5.23443733654175958e-1	9.30161247550428669e1	-9.35408737687779990e-1	-3.91998790761633442e0	3.80418435074629713e2	3.80448883616180979e2	3.91997829023804245e0	3.80514134278959375e2	3.81745003228581368e2	-1.00086168281337362e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.88811011728206024e0	2.59661350562143101e0
LEFT	10	23990335	5.26557415901366177e-1	-2.19232027476475011e0	9.18204512661483534e1	4.16863218178281159e0	3.78105126894029581e2	3.78135390279306193e2	4.16862045747945231e0	3.78204255096418080e2	3.79439837374421813e2	-2.59297786129919072e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89002849079368795e0	2.56918240807513998e0
GROUP	10	23990336	5.26557415901366288e-1	-2.19232027436795995e0	9.18204512665491706e1	4.16863218267388902e0	3.78105126894029809e2	3.78135390279306421e2	4.16862045732536046e0	3.78204255096415864e2	3.79439837374416982e2	-2.59297790348843645e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89002849079368795e0	2.56918240807446452e0
GROUP	10	23990337	5.26557415901366288e-1	-2.19232027402709573e0	9.18204512668900321e1	4.16863218189382678e0	3.78105126894029809e2	3.78135390279306421e2	4.16862045723840069e0	3.78204255096414840e2	3.79439837374414310e2	-2.59297792771554174e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89002849079368795e0	2.56918240807408393e0
RIGHT	10	23990338	5.26557415901366399e-1	-2.19232027584683387e0	9.18204512650783329e1	4.16863218037480010e0	3.78105126894029809e2	3.78135390279306421e2	4.16862045713351037e0	3.78204255096413704e2	3.79439837374411013e2	-2.59297795642038845e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89002849079368795e0	2.56918240807362563e0
LEFT	11	24403894	5.34914842664395040e-1	9.43450290991405325e1	-9.47144417563251295e-1	-4.31881519340607589e0	3.78514996112470044e2	3.78545292303517272e2	4.31880360604528679e0	3.78616385805331163e2	3.79854751523085952e2	-9.24708670202352231e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89083027286156424e0	2.61103195688623035e0
GROUP	11	24403895	5.34914842664395151e-1	9.43450291008931430e1	-9.47144415814634044e-1	-4.31881522554901931e0	3.78514996112470214e2	3.78545292303517442e2	4.31880360587254852e0	3.78616385805328832e2	3.79854751523080495e2	-9.24708674582398056e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89083027286156513e0	2.61103195688549539e0
