 time                     v(pwm_input)             v(xdriver.pwm_state)     v(xdriver.inm_state)     v(xdriver.aux_state)     v(xdriver.driver_req)    v(xdriver.drv_delay)     v(driver_out)            v(gate)                 
 1.31980000000000097e-01  5.78649597052361631e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912059156011302e-19  2.62887800877281782e-19  2.62645218089986532e-19 
 1.32480000000000098e-01  5.80841783736148476e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906569705892200e-19  2.62878306290549570e-19  2.62595672137123083e-19 
 1.32980000000000098e-01  5.83033970419935210e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912053551746024e-19  2.62887790491748468e-19  2.62645159891772623e-19 
 1.33480000000000099e-01  5.85226157103722056e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906575303701087e-19  2.62878316664010240e-19  2.62595730267101920e-19 
 1.33980000000000099e-01  5.87418343787508790e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912047960386065e-19  2.62887780130346334e-19  2.62645101829948933e-19 
 1.34480000000000099e-01  5.89610530471295746e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906580888619725e-19  2.62878327013367994e-19  2.62595788260850342e-19 
 1.34980000000000100e-01  5.91802717155082481e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912042381901044e-19  2.62887769793018758e-19  2.62645043904195852e-19 
 1.35480000000000100e-01  5.93994903838869326e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906586460678399e-19  2.62878337338679260e-19  2.62595846118687719e-19 
 1.35980000000000101e-01  5.96187090522656060e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912036816261061e-19  2.62887759479709550e-19  2.62644986114194543e-19 
 1.36480000000000101e-01  5.98379277206442906e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906592019907202e-19  2.62878347640000420e-19  2.62595903840932404e-19 
 1.36980000000000102e-01  6.00571463890229640e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912031263436071e-19  2.62887749190362522e-19  2.62644928459627035e-19 
 1.37480000000000102e-01  6.02763650574016485e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906597566335986e-19  2.62878357917387423e-19  2.62595961427902082e-19 
 1.37980000000000103e-01  6.04955837257803219e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912025723396030e-19  2.62887738924921485e-19  2.62644870940175984e-19 
 1.38480000000000103e-01  6.07148023941589954e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906603099994795e-19  2.62878368170896506e-19  2.62596018879913760e-19 
 1.38980000000000103e-01  6.09340210625376799e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912020196111038e-19  2.62887728683330442e-19  2.62644813555524669e-19 
 1.39480000000000104e-01  6.11532397309163533e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906608620913433e-19  2.62878378400583473e-19  2.62596076197283627e-19 
 1.39980000000000104e-01  6.13724583992950379e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912014681551243e-19  2.62887718465533637e-19  2.62644756305357335e-19 
 1.40480000000000105e-01  6.15916770676737113e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906614129121752e-19  2.62878388606504078e-19  2.62596133380327199e-19 
 1.40980000000000105e-01  6.18108957360523958e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912009179687034e-19  2.62887708271475363e-19  2.62644699189358899e-19 
 1.41480000000000106e-01  6.20301144044310693e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906619624649315e-19  2.62878398788713838e-19  2.62596190429359076e-19 
 1.41980000000000106e-01  6.22493330728097538e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62912003690488607e-19  2.62887698101100106e-19  2.62644642207215050e-19 
 1.42480000000000107e-01  6.24685517411884272e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906625107525973e-19  2.62878408947268460e-19  2.62596247344693378e-19 
 1.42980000000000107e-01  6.26877704095671118e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911998213926350e-19  2.62887687954352301e-19  2.62644585358611957e-19 
 1.43480000000000107e-01  6.29069890779457852e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906630577781194e-19  2.62878419082223218e-19  2.62596304126643358e-19 
 1.43980000000000108e-01  6.31262077463244808e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911992749970750e-19  2.62887677831176772e-19  2.62644528643236898e-19 
 1.44480000000000108e-01  6.33454264147031543e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906636035444493e-19  2.62878429193633290e-19  2.62596360775521497e-19 
 1.44980000000000109e-01  6.35646450830818388e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911987298592386e-19  2.62887667731518340e-19  2.62644472060777728e-19 
 1.45480000000000109e-01  6.37838637514605122e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906641480545336e-19  2.62878439281553901e-19  2.62596417291639603e-19 
 1.45980000000000110e-01  6.40030824198391968e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911981859761794e-19  2.62887657655321923e-19  2.62644415610922974e-19 
 1.46480000000000110e-01  6.42223010882178702e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906646913113045e-19  2.62878449346039941e-19  2.62596473675308715e-19 
 1.46980000000000111e-01  6.44415197565965547e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911976433449553e-19  2.62887647602532488e-19  2.62644359293361842e-19 
 1.47480000000000111e-01  6.46607384249752282e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906652333177087e-19  2.62878459387146396e-19  2.62596529926839291e-19 
 1.47980000000000111e-01  6.48799570933539016e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911971019626583e-19  2.62887637573095484e-19  2.62644303107784592e-19 
 1.48480000000000112e-01  6.50991757617325861e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906657740766448e-19  2.62878469404927720e-19  2.62596586046540733e-19 
 1.48980000000000112e-01  6.53183944301112596e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911965618263513e-19  2.62887627566956069e-19  2.62644247053881776e-19 
 1.49480000000000113e-01  6.55376130984899441e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906663135910449e-19  2.62878479399438755e-19  2.62596642034722008e-19 
 1.49980000000000113e-01  6.57568317668686175e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911960229331262e-19  2.62887617584059788e-19  2.62644191131344908e-19 
 1.50480000000000114e-01  6.59760504352473021e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906668518638173e-19  2.62878489370733909e-19  2.62596697891691362e-19 
 1.50980000000000114e-01  6.61952691036259755e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911954852800747e-19  2.62887607624352185e-19  2.62644135339866225e-19 
 1.51480000000000115e-01  6.64144877720046600e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906673888978652e-19  2.62878499318867540e-19  2.62596753617756171e-19 
 1.51980000000000115e-01  6.66337064403833335e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911949488643033e-19  2.62887597687778997e-19  2.62644079679138588e-19 
 1.52480000000000115e-01  6.68529251087620180e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906679246960872e-19  2.62878509243893815e-19  2.62596809213223142e-19 
 1.52980000000000116e-01  6.70721437771406914e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911944136829181e-19  2.62887587774286153e-19  2.62644024148855776e-19 
 1.53480000000000116e-01  6.72913624455193871e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906684592613578e-19  2.62878519145866709e-19  2.62596864678398159e-19 
 1.53980000000000117e-01  6.75105811138980605e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911938797330303e-19  2.62887577883819535e-19  2.62643968748712046e-19 
 1.54480000000000117e-01  6.77297997822767450e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906689925965802e-19  2.62878529024840436e-19  2.62596920013586820e-19 
 1.54980000000000118e-01  6.79490184506554185e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911933470117606e-19  2.62887568016325313e-19  2.62643913478402573e-19 
 1.55480000000000118e-01  6.81682371190341030e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906695247046146e-19  2.62878538880868586e-19  2.62596975219093277e-19 
 1.55980000000000119e-01  6.83874557874127764e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911928155162394e-19  2.62887558171749706e-19  2.62643858337622962e-19 
 1.56480000000000119e-01  6.86066744557914499e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906700555883400e-19  2.62878548714005084e-19  2.62597030295221779e-19 
 1.56980000000000119e-01  6.88258931241701344e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911922852435971e-19  2.62887548350039076e-19  2.62643803326069976e-19 
 1.57480000000000120e-01  6.90451117925488078e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906705852506167e-19  2.62878558524303376e-19  2.62597085242275129e-19 
 1.57980000000000120e-01  6.92643304609274924e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911917561909736e-19  2.62887538551139786e-19  2.62643748443440523e-19 
 1.58480000000000121e-01  6.94835491293061658e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906711136942996e-19  2.62878568311816905e-19  2.62597140060555990e-19 
 1.58980000000000121e-01  6.97027677976848503e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911912283555234e-19  2.62887528774998632e-19  2.62643693689432856e-19 
 1.59480000000000122e-01  6.99219864660635237e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906716409222297e-19  2.62878578076599020e-19  2.62597194750365911e-19 
 1.59980000000000122e-01  7.01412051344422083e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911907017343961e-19  2.62887519021562267e-19  2.62643639063745424e-19 
 1.60480000000000123e-01  7.03604238028208817e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906721669372669e-19  2.62878587818702973e-19  2.62597249312006062e-19 
 1.60980000000000123e-01  7.05796424711995662e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911901763247461e-19  2.62887509290777437e-19  2.62643584566077492e-19 
 1.61480000000000123e-01  7.07988611395782397e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906726917422278e-19  2.62878597538181775e-19  2.62597303745776645e-19 
 1.61980000000000124e-01  7.10180798079569242e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911896521237568e-19  2.62887499582591374e-19  2.62643530196129338e-19 
 1.62480000000000124e-01  7.12372984763355976e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906732153399581e-19  2.62878607235088485e-19  2.62597358051977337e-19 
 1.62980000000000125e-01  7.14565171447142933e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911891291285874e-19  2.62887489896950920e-19  2.62643475953601431e-19 
 1.63480000000000125e-01  7.16757358130929667e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906737377332695e-19  2.62878616909475826e-19  2.62597412230906945e-19 
 1.63980000000000126e-01  7.18949544814716512e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911886073364261e-19  2.62887480233803451e-19  2.62643421838195445e-19 
 1.64480000000000126e-01  7.21141731498503247e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906742589249836e-19  2.62878626561396569e-19  2.62597466282863795e-19 
 1.64980000000000127e-01  7.23333918182290092e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911880867444562e-19  2.62887470593096291e-19  2.62643367849613438e-19 
 1.65480000000000127e-01  7.25526104866076826e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906747789179027e-19  2.62878636190903242e-19  2.62597520208145251e-19 
 1.65980000000000127e-01  7.27718291549863561e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911875673498850e-19  2.62887460974777007e-19  2.62643313987558336e-19 
 1.66480000000000128e-01  7.29910478233650406e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906752977148385e-19  2.62878645798048376e-19  2.62597574007048243e-19 
 1.66980000000000128e-01  7.32102664917437140e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911870491498960e-19  2.62887451378793022e-19  2.62643260251733497e-19 
 1.67480000000000129e-01  7.34294851601223986e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906758153185740e-19  2.62878655382884212e-19  2.62597627679868787e-19 
 1.67980000000000129e-01  7.36487038285010720e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911865321417062e-19  2.62887441805092191e-19  2.62643206641843340e-19 
 1.68480000000000130e-01  7.38679224968797565e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906763317319212e-19  2.62878664945463135e-19  2.62597681226902417e-19 
 1.68980000000000130e-01  7.40871411652584300e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911860163225229e-19  2.62887432253622273e-19  2.62643153157592715e-19 
 1.69480000000000131e-01  7.43063598336371145e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906768469576340e-19  2.62878674485837000e-19  2.62597734648443655e-19 
 1.69980000000000131e-01  7.45255785020157879e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911855016895680e-19  2.62887422724331268e-19  2.62643099798687197e-19 
 1.70480000000000131e-01  7.47447971703944725e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906773609985195e-19  2.62878684004058049e-19  2.62597787944786784e-19 
 1.70980000000000132e-01  7.49640158387731459e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911849882400730e-19  2.62887413217167272e-19  2.62643046564833128e-19 
 1.71480000000000132e-01  7.51832345071518304e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906778738573221e-19  2.62878693500177896e-19  2.62597841116224979e-19 
 1.71980000000000133e-01  7.54024531755305039e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911844759712693e-19  2.62887403732078574e-19  2.62642993455737575e-19 
 1.72480000000000133e-01  7.56216718439091995e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906783855368153e-19  2.62878702974248445e-19  2.62597894163050980e-19 
 1.72980000000000134e-01  7.58408905122878729e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911839648803933e-19  2.62887394269013414e-19  2.62642940471108229e-19 
 1.73480000000000134e-01  7.60601091806665575e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906788960397627e-19  2.62878712426321167e-19  2.62597947085556710e-19 
 1.73980000000000135e-01  7.62793278490452309e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911834549646956e-19  2.62887384827920275e-19  2.62642887610653314e-19 
 1.74480000000000135e-01  7.64985465174239154e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906794053689039e-19  2.62878721856447628e-19  2.62597999884033515e-19 
 1.74980000000000135e-01  7.67177651858025889e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911829462214223e-19  2.62887375408747685e-19  2.62642834874082012e-19 
 1.75480000000000136e-01  7.69369838541812623e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906799135269883e-19  2.62878731264679155e-19  2.62598052558771873e-19 
 1.75980000000000136e-01  7.71562025225599468e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911824386478336e-19  2.62887366011444318e-19  2.62642782261103942e-19 
 1.76480000000000137e-01  7.73754211909386203e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906804205167554e-19  2.62878740651067025e-19  2.62598105110061877e-19 
 1.76980000000000137e-01  7.75946398593173048e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911819322412092e-19  2.62887356635959137e-19  2.62642729771429733e-19 
 1.77480000000000138e-01  7.78138585276959782e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906809263409304e-19  2.62878750015662323e-19  2.62598157538192706e-19 
 1.77980000000000138e-01  7.80330771960746628e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911814269988047e-19  2.62887347282240961e-19  2.62642677404770207e-19 
 1.78480000000000139e-01  7.82522958644533362e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906814310022386e-19  2.62878759358516087e-19  2.62598209843452815e-19 
 1.78980000000000139e-01  7.84715145328320207e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911809229178996e-19  2.62887337950238849e-19  2.62642625160837340e-19 
 1.79480000000000139e-01  7.86907332012106941e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906819345034147e-19  2.62878768679679258e-19  2.62598262026130372e-19 
 1.79980000000000140e-01  7.89099518695893787e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911804199957928e-19  2.62887328639902053e-19  2.62642573039343544e-19 
 1.80480000000000140e-01  7.91291705379680521e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906824368471502e-19  2.62878777979202488e-19  2.62598314086512341e-19 
 1.80980000000000141e-01  7.93483892063467366e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911799182297592e-19  2.62887319351179824e-19  2.62642521040001855e-19 
 1.81480000000000141e-01  7.95676078747254101e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906829380361512e-19  2.62878787257136428e-19  2.62598366024885251e-19 
 1.81980000000000142e-01  7.97868265431041057e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911794176170928e-19  2.62887310084021414e-19  2.62642469162526031e-19 
 1.82480000000000142e-01  8.00060452114827791e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906834380731330e-19  2.62878796513531682e-19  2.62598417841535200e-19 
 1.82980000000000143e-01  8.02252638798614637e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911789181551214e-19  2.62887300838376652e-19  2.62642417406630746e-19 
 1.83480000000000143e-01  8.04444825482401371e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906839369607825e-19  2.62878805748438662e-19  2.62598469536747177e-19 
 1.83980000000000143e-01  8.06637012166188105e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911784198411295e-19  2.62887291614194888e-19  2.62642365772030865e-19 
 1.84480000000000144e-01  8.08829198849974951e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906844347017862e-19  2.62878814961907682e-19  2.62598521110805883e-19 
 1.84980000000000144e-01  8.11021385533761685e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911779226724495e-19  2.62887282411426093e-19  2.62642314258442363e-19 
 1.85480000000000145e-01  8.13213572217548530e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906849312988116e-19  2.62878824153988769e-19  2.62598572563995055e-19 
 1.85980000000000145e-01  8.15405758901335265e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911774266464046e-19  2.62887273230020196e-19  2.62642262865581743e-19 
 1.86480000000000146e-01  8.17597945585122110e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906854267545502e-19  2.62878833324732092e-19  2.62598623896597950e-19 
 1.86980000000000146e-01  8.19790132268908844e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911769317603127e-19  2.62887264069927024e-19  2.62642211593165989e-19 
 1.87480000000000147e-01  8.21982318952695690e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906859210716694e-19  2.62878842474187631e-19  2.62598675108897197e-19 
 1.87980000000000147e-01  8.24174505636482424e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911764380115066e-19  2.62887254931096696e-19  2.62642160440912904e-19 
 1.88480000000000147e-01  8.26366692320269269e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906864142528173e-19  2.62878851602405121e-19  2.62598726201174464e-19 
 1.88980000000000148e-01  8.28558879004056004e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911759453973428e-19  2.62887245813479572e-19  2.62642109408541062e-19 
 1.89480000000000148e-01  8.30751065687842849e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906869063006565e-19  2.62878860709434253e-19  2.62598777173711082e-19 
 1.89980000000000149e-01  8.32943252371629583e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911754539151636e-19  2.62887236717025963e-19  2.62642058495769469e-19 
 1.90480000000000149e-01  8.35135439055416429e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906873972178449e-19  2.62878869795324763e-19  2.62598828026787705e-19 
 1.90980000000000150e-01  8.37327625739203163e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911749635623113e-19  2.62887227641686275e-19  2.62642007702317903e-19 
 1.91480000000000150e-01  8.39519812422990119e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906878870070161e-19  2.62878878860125954e-19  2.62598878760684125e-19 
 1.91980000000000151e-01  8.41711999106776854e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911744743361616e-19  2.62887218587411206e-19  2.62641957027906863e-19 
 1.92480000000000151e-01  8.43904185790563699e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906883756707990e-19  2.62878887903887228e-19  2.62598929375679503e-19 
 1.92980000000000151e-01  8.46096372474350433e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911739862340713e-19  2.62887209554151306e-19  2.62641906472257331e-19 
 1.93480000000000152e-01  8.48288559158137168e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906888632118418e-19  2.62878896926657887e-19  2.62598979872052620e-19 
 1.93980000000000152e-01  8.50480745841924013e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62911734992534212e-19  2.62887200541857609e-19  2.62641856035091201e-19 
 1.94480000000000153e-01  8.52672932525710747e-01  9.99900009999000154e-05  9.99900009999000154e-05  9.99990000099998944e-01  2.62935575072133383e-19  2.62906893496327638e-19  2.62878905928487043e-19  2.62599030250081289e-19 
